s_id,r_id,app_name,app_id,date,title,review,rating
5563,913,ubereats,1058959277,2022-09-28 16:39:58,"It's great, when it works.",This is why Door Dash is winning 8 out of 10 times.,2
5564,913,ubereats,1058959277,2022-09-28 16:39:58,"It's great, when it works.",Customers should be aware that restaurants have stipulations before ordering and UberEats should hold them to terms and conditions.,2
5565,913,ubereats,1058959277,2022-09-28 16:39:58,"It's great, when it works.",What's the point of being on a major platform if you can't place high volume orders?,2
5566,913,ubereats,1058959277,2022-09-28 16:39:58,"It's great, when it works.",?,2
5567,914,ubereats,1058959277,2022-09-20 22:49:35,Please help,"Most of the time I like this app and the people are fast and nice but todays experience has put a bad taste in my mouth because after ordering a small kids meal and a Lemonade Wich it said the full total drive, tax and tip included would be 10 $ but then it's suddenly jumped to almost $30 I thought maybe it was a glitch till I looked at my recent they sent to my email ☹️ I'm still hoping after they see this it'll be fixed my meal only cost 10 idk how it all got jumped to 30",2
5568,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,Uber eats is capping off all refunds wether it's their fault or not.,1
5569,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,Drivers deliver to wrong place and not held accountable.,1
5570,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,Orders not complete.,1
5571,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,And then they won't refund or send another order to you.,1
5572,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,PLEASE HELP STOP THIS SCAM!,1
5573,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,Delete app and leave bad review on google play or App Store.,1
5574,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,This company is stealing money from you!,1
5575,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,Up charging all products by double and you will not get your order full 90% of the time and now will not get refunded.,1
5576,915,ubereats,1058959277,2022-12-12 03:01:10,I will never use again this is a total scam!,Total scam use any other delivery app there are a bunch more that actually care about the customer!,1
5577,916,ubereats,1058959277,2022-12-03 01:23:22,Latest update broke restaurant view,Whomever approved the latest update for iPad made a huge mistake.,1
5578,916,ubereats,1058959277,2022-12-03 01:23:22,Latest update broke restaurant view,Now when I view 99% of the restaurants I to they pop up in a window the size of an iPhone Max.,1
5579,916,ubereats,1058959277,2022-12-03 01:23:22,Latest update broke restaurant view,It took me forever to realize you have to scroll to the right to be able to make a selection or even see what you selected.,1
5580,916,ubereats,1058959277,2022-12-03 01:23:22,Latest update broke restaurant view,On one order I placed I hit the screen the few times but saw no check marks and didn't realize I made more selections than I wanted.,1
5581,916,ubereats,1058959277,2022-12-03 01:23:22,Latest update broke restaurant view,I paid way more than I wanted AND didn't get the order I want.,1
5582,916,ubereats,1058959277,2022-12-03 01:23:22,Latest update broke restaurant view,Unacceptable.,1
5583,917,ubereats,1058959277,2022-10-15 23:16:04,Horrible Customer Service and Unable to Deliver,"I order my Uber food and then find out afterwards that the driver is unable to deliver it, but I still get charged the amount for the food so it like a free meal to the driver because they are unable to deliver to my location so I can't even get the food, and when I contact customer service about it, they are unable to give me a refund, and they all say the same thing to me, and one even hung up before even trying to resolve the issue.",1
5584,917,ubereats,1058959277,2022-10-15 23:16:04,Horrible Customer Service and Unable to Deliver,Overall this is the last time I'm using Uber eats or Uber.,1
5585,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,I cannot believe this.,1
5586,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,The man that was coming to my door literally left the food outside while it was pouring down rain.,1
5587,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,"Fortunately, I had the tracker app and was able to see my food outside my door.",1
5588,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,I had the option of either him coming to see my door and knocking or him calling me.,1
5589,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,I chose for him to knock my front door.,1
5590,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,"not only did he not do that but, half of my food was missing.",1
5591,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,I don't know if he took it or if he just didn't check.,1
5592,918,ubereats,1058959277,2022-10-14 00:16:21,Unbelievable 😡😢,This is unbelievable and I will never and I mean never use this app again.,1
5593,919,ubereats,1058959277,2022-10-02 06:13:47,Order never gets here,Multiple times I have ordered food then waited greater than 30 minutes over the estimated time.,1
5594,919,ubereats,1058959277,2022-10-02 06:13:47,Order never gets here,Eventually my food gets cancelled.,1
5595,919,ubereats,1058959277,2022-10-02 06:13:47,Order never gets here,Uber says it's because of a lack of drivers.,1
5596,919,ubereats,1058959277,2022-10-02 06:13:47,Order never gets here,However I watch my assigned person pick up my food or circle around the restaurant for an extended period of time until it cancels.,1
5597,919,ubereats,1058959277,2022-10-02 06:13:47,Order never gets here,Uber offers no solution or help in these situations.,1
5598,919,ubereats,1058959277,2022-10-02 06:13:47,Order never gets here,If you can't fulfill the service you offer then don't offer it.,1
5599,919,ubereats,1058959277,2022-10-02 06:13:47,Order never gets here,After multiple experiences like this I will no longer be using uber eats or uber.,1
5600,920,ubereats,1058959277,2022-09-20 01:41:39,Unannounced Security Breach,"Hey, I have an idea.",1
5601,920,ubereats,1058959277,2022-09-20 01:41:39,Unannounced Security Breach,"How about you tell us, the consumer, about the recent security data breach that affects all your systems so we can take proper measures to try to protect and monitor the incredibly private and important data that your company clearly utterly failed to protect.",1
5602,920,ubereats,1058959277,2022-09-20 01:41:39,Unannounced Security Breach,"You know, like letting us know within 72 hours (which is a hugely generous amount of time) about the breach… like GDPR requires you to do.",1
5603,920,ubereats,1058959277,2022-09-20 01:41:39,Unannounced Security Breach,"Or, you could lie to our faces, try and cover things up, and let us all suffer by your negligence.",1
5604,920,ubereats,1058959277,2022-09-20 01:41:39,Unannounced Security Breach,That'll keep us coming back for sure!..Bye Uber.,1
5605,921,ubereats,1058959277,2022-11-16 03:00:38,Watch out for bug 🐜,"Been waiting for months to a year for you guys to fix a ""quick"" problem that may not seem to be a big problem but sure proves yo be a nuisance (can't delete credit cards information off my account).",4
5606,921,ubereats,1058959277,2022-11-16 03:00:38,Watch out for bug 🐜,Fix that and you'll get the fifth star.,4
5607,921,ubereats,1058959277,2022-11-16 03:00:38,Watch out for bug 🐜,Besides that everything else has been amazing.,4
5608,922,ubereats,1058959277,2022-12-18 00:28:44,Horrible,Used this service only one time.,1
5609,922,ubereats,1058959277,2022-12-18 00:28:44,Horrible,Ordered a pizza got it a few minutes late no big deal but the bottom was completely burnt black.,1
5610,922,ubereats,1058959277,2022-12-18 00:28:44,Horrible,Even about half the top of the pizza was black.,1
5611,922,ubereats,1058959277,2022-12-18 00:28:44,Horrible,Sent a image over to Uber east showing my pitch black pizza and there reply was sometimes traffic and other circumstances may cause your driver to be running late making your food cold we are sorry but there is nothing we can do to help you.,1
5612,922,ubereats,1058959277,2022-12-18 00:28:44,Horrible,Never said anything about the pizza being late or cold and that's the crap they came up with.,1
5613,923,ubereats,1058959277,2022-12-15 00:44:00,This app really took a nosedive in service,Paying Uber One member and lately the delivery experience has been horrible.,1
5614,923,ubereats,1058959277,2022-12-15 00:44:00,This app really took a nosedive in service,"Always delays, and somehow drivers end up on the complete opposite side of town with my order after picking it up.",1
5615,923,ubereats,1058959277,2022-12-15 00:44:00,This app really took a nosedive in service,"How is that a ""stop along the way""?",1
5616,923,ubereats,1058959277,2022-12-15 00:44:00,This app really took a nosedive in service,It's entirely out of the way.,1
5617,923,ubereats,1058959277,2022-12-15 00:44:00,This app really took a nosedive in service,I write this as yet another order was delayed a significant amount of time.,1
5618,923,ubereats,1058959277,2022-12-15 00:44:00,This app really took a nosedive in service,"Driver picked up food finally and they added another stop, delaying it even more!",1
5619,923,ubereats,1058959277,2022-12-15 00:44:00,This app really took a nosedive in service,If your customer's order was already delayed it's totally unacceptable to be adding stops.,1
5620,924,ubereats,1058959277,2022-12-02 04:44:54,Food stollen and no assistance from support,I did my first ever order today and the food was delivered to a Whole Foods instead of my apartment.,1
5621,924,ubereats,1058959277,2022-12-02 04:44:54,Food stollen and no assistance from support,The driver called and requested my pin.,1
5622,924,ubereats,1058959277,2022-12-02 04:44:54,Food stollen and no assistance from support,"Without knowing that would allow her to claim the food was delivered, it was provided.",1
5623,924,ubereats,1058959277,2022-12-02 04:44:54,Food stollen and no assistance from support,..I received a notification the food was delivered yet I never saw it.,1
5624,924,ubereats,1058959277,2022-12-02 04:44:54,Food stollen and no assistance from support,I attempted to contact support but they said I have a high amount of refund requests despite never using the app.,1
5625,924,ubereats,1058959277,2022-12-02 04:44:54,Food stollen and no assistance from support,..Do not order from this company.,1
5626,924,ubereats,1058959277,2022-12-02 04:44:54,Food stollen and no assistance from support,They will not support you if something goes wrong and will wrongfully take your money.,1
5627,925,ubereats,1058959277,2022-11-27 19:00:08,DoorDash is better,The only reason why I'm saying doordash is better is because it doesn't scam you.,3
5628,925,ubereats,1058959277,2022-11-27 19:00:08,DoorDash is better,"For example when I decide to order food and I explore but nothing interests me, I leave the app and go on with my day.",3
5629,925,ubereats,1058959277,2022-11-27 19:00:08,DoorDash is better,"2 minutes later I get a $10 off promotion, so I open it.",3
5630,925,ubereats,1058959277,2022-11-27 19:00:08,DoorDash is better,"And guess what, the promotion failed.",3
5631,925,ubereats,1058959277,2022-11-27 19:00:08,DoorDash is better,"This hasn't happened one time, but multiple.",3
5632,925,ubereats,1058959277,2022-11-27 19:00:08,DoorDash is better,So at least doordash doesn't scam you to open their app.,3
5633,926,ubereats,1058959277,2022-10-10 01:34:23,Blaze,Our last experience much better then tonight's.,3
5634,926,ubereats,1058959277,2022-10-10 01:34:23,Blaze,"When I didn't see a choice for extra cheese ( we like ours very cheesy), I checked shredded and fresh mozzarella.",3
5635,926,ubereats,1058959277,2022-10-10 01:34:23,Blaze,Both box labels indicated our choices but unfortunately there was only several discs of fresh on the pies and lots of area with just sauce.,3
5636,926,ubereats,1058959277,2022-10-10 01:34:23,Blaze,.Since it's most likely just a mistake and our order several weeks ago was perfect we may try them again,3
5637,927,ubereats,1058959277,2022-10-07 14:30:36,Do not use if you own a liquor store,We received an increase in daily Ubereats orders.,1
5638,927,ubereats,1058959277,2022-10-07 14:30:36,Do not use if you own a liquor store,We contacted Ubereats to confirm they were verifying these transactions before we fulfilled them.,1
5639,927,ubereats,1058959277,2022-10-07 14:30:36,Do not use if you own a liquor store,"UE said yes orders are verified, these are UE customers and to please fulfill orders.",1
5640,927,ubereats,1058959277,2022-10-07 14:30:36,Do not use if you own a liquor store,"..-We don't have access to customer info to double check, so we fulfilled orders...The driver upon delivery is supposed to verify customer name and age before hand off.",1
5641,927,ubereats,1058959277,2022-10-07 14:30:36,Do not use if you own a liquor store,"If there's a discrepancy, the item is supposed to be returned to the store at the customers expense...We eventually process $3500 in orders of high end items.",1
5642,927,ubereats,1058959277,2022-10-07 14:30:36,Do not use if you own a liquor store,Uber subsequently contacts us days later to inform us our account is closed and we won't be receiving payments due to fraud...I tried to dispute it and got locked in a spiral of automated email responses and customer service reps that direct you to the email which generates an automatic denial response...User beware,1
5643,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,"hello, I find it hard to use Uber eats.",2
5644,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,"The last three orders that have received arrived cold, or with bad food quality.",2
5645,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,The first time this happened.,2
5646,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,I chalked it up to a bad experience.,2
5647,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,The second two times it happened.,2
5648,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,I immediately reported to  Uber eats does nothing about it.,2
5649,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,I am not even sure if they notified the Resturant.,2
5650,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,..I  am disappointed in the customer service for Uber eats.,2
5651,928,ubereats,1058959277,2022-09-26 19:28:07,My last 3 orders have arrived good,"They should require restaurants to serve, high-quality warm food, even if it is for delivery.",2
5652,929,ubereats,1058959277,2022-12-20 00:02:51,This app is becoming impossible,"I ordered food, my driver goes to the restaurant and says they ran out of everything, they can't complete your order.",1
5653,929,ubereats,1058959277,2022-12-20 00:02:51,This app is becoming impossible,The driver and the restaurant leave my order open and now I can't cancel to reorder anything else.,1
5654,929,ubereats,1058959277,2022-12-20 00:02:51,This app is becoming impossible,Support has a robot prompt that doesn't address a scenario where a vendor doesn't know how to use the app.,1
5655,929,ubereats,1058959277,2022-12-20 00:02:51,This app is becoming impossible,This is becoming a 50/50 nightmare on getting food that actually arrives.,1
5656,929,ubereats,1058959277,2022-12-20 00:02:51,This app is becoming impossible,"Use a competitor, never had an issue with doordash ever.",1
5657,929,ubereats,1058959277,2022-12-20 00:02:51,This app is becoming impossible,I've had so many issues with Uber over the years my patience is thin.,1
5658,930,ubereats,1058959277,2022-12-04 14:57:08,They don't actually resolve issues,Ordered through Uber eats had an entire $10 item missing called the restaurant they won't fix it reached out to Uber they straight up told me they won't refund the item I've never had an issue like this with door dash I even sent a pic to them it took way too long for a response and all they say is leave a bad review for the restaurant…worst customer service ever I use Uber all the time too it's crazy they just lost a customer over a $10 item…door dash it is they actually fix mistakes,1
5659,931,ubereats,1058959277,2022-10-24 04:00:02,False advertising,They marked that my house was able to receive a few options.,1
5660,931,ubereats,1058959277,2022-10-24 04:00:02,False advertising,I ordered some drinks from a grocery store.,1
5661,931,ubereats,1058959277,2022-10-24 04:00:02,False advertising,"Seven minutes after the estimated arrival time, I got a notification on my watch that my house was undeliverable.",1
5662,931,ubereats,1058959277,2022-10-24 04:00:02,False advertising,..This is a real disappointment because I am planning on moving to a suburban house in a big urban city.,1
5663,931,ubereats,1058959277,2022-10-24 04:00:02,False advertising,I really dislike the lack of information or quality that Uber Eats provides.,1
5664,931,ubereats,1058959277,2022-10-24 04:00:02,False advertising,"..It would be nice to be able to see the order/ driver notes and understand why my house was ""undeliverable.""",1
5665,932,ubereats,1058959277,2022-10-17 03:15:43,THEFT,Uber eats has been progressively going downhill.,1
5666,932,ubereats,1058959277,2022-10-17 03:15:43,THEFT,I haven't received a fully correct order in at least 8 months.,1
5667,932,ubereats,1058959277,2022-10-17 03:15:43,THEFT,"The issue is, they don't refund customers for your charges nor discounts applied, even when deliveries are wholly wrong.",1
5668,932,ubereats,1058959277,2022-10-17 03:15:43,THEFT,"You get the same copy and pasted message ""rest assured, we will be forwarding this to our team"".",1
5669,932,ubereats,1058959277,2022-10-17 03:15:43,THEFT,It doesn't change.,1
5670,932,ubereats,1058959277,2022-10-17 03:15:43,THEFT,"Please save your time and money by ordering with seamless, grub hub, caviar, or any other food delivery app - I and those I know haven't had a problem on any app other than Uber eats",1
5671,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,I recently ordered from rib shack barbecue in Union.,1
5672,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,The food was wasn't to my liking.,1
5673,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,I had two orders of mac and cheese missing from my order.,1
5674,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,You guys refunded me five dollars the two mac and cheese that  was $3.95 each I think and $5 that is efficient and I am not happy with that.,1
5675,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,I would like my full refund back.,1
5676,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,I'm always satisfied when I order from you guys or at the restaurant I choose from the site this one I refuse to pay for it.,1
5677,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,It was disgusting and my order was missing.,1
5678,933,ubereats,1058959277,2022-09-18 19:57:20,Un happy with past order,And I am very unhappy with the outcome of everything.,1
5679,934,ubereats,1058959277,2022-12-02 01:21:12,Ripoff,I order one simple pizza and it was supposed to come at 6:30 and I even paid extra for fast delivery yet my order didn't even have a driver till 7:10 and my order didn't come till 7:30(the only reason I'm rating it a 5 is so people can see this and not be scammed),5
5680,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance",I placed an order where they charged me nearly $20 of fees on a $30 order.,1
5681,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance",I requested a special side to be included.,1
5682,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance","Just to make sure I Calle free restaraunt, they didn't answer, the driver, he didn't answer nor did he speak English.",1
5683,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance",Finally I called Uber Eats support and they said they wouldn't do anything and to go kick rocks.,1
5684,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance","For the massive fees they charge they provide awful service, I'll never order through them.",1
5685,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance",Rip off artists and rude people all around.,1
5686,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance",Scummy.,1
5687,935,ubereats,1058959277,2022-11-30 23:15:54,"Screwed up order, no assistance",I have an open PayPal dispute right now as a last resort.,1
5688,936,ubereats,1058959277,2022-11-17 18:08:07,Too many ads coming in has notifications on this app,"Recently, I've noticed too many ads coming in as notifications on this app I was for warned by 9to5Mac.",3
5689,936,ubereats,1058959277,2022-11-17 18:08:07,Too many ads coming in has notifications on this app,This would be happening now I am seeing it in person.,3
5690,936,ubereats,1058959277,2022-11-17 18:08:07,Too many ads coming in has notifications on this app,"I normally only open this app after I've ordered, but it keeps popping up new advertising opportunities which I'm not necessarily interested in.",3
5691,936,ubereats,1058959277,2022-11-17 18:08:07,Too many ads coming in has notifications on this app,This needs to be fixed.,3
5692,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,"I just had some ice cream delivered to my clients house for getting under contract in the sale of their home..They were given a brown paper bag with the ice cream in it, and ‘Angel B' written On the bag, and THEN they were given a flyer for the driver's animal aromatherapy business...Excuse me!?!",1
5693,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,I did not order anything remotely close to aromatherapy for animals!.,1
5694,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,So to say my clients were a bit confused is an understatement.,1
5695,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,"They said they were like, ‘Is the ice cream therapy for our dog?",1
5696,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,We were so confused!,1
5697,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,"'.🆘🤬🤬🤬.She can hustle her animal aromatherapy on her own time, thankyouverymuch!",1
5698,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,"!..No need to screw up a delivery even further… I am Angel P, not B.",1
5699,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,"..And btw, this was the absolute first time I have EVER used Über Eats.",1
5700,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,.What an introduction!!!,1
5701,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,!.I would love to take my tip back from my order.,1
5702,937,ubereats,1058959277,2022-11-01 00:03:37,Driver hustling her business on my dime!!,The only thing she got correct was the address and that was cuz it was on the ticket!..Unreal.,1
5703,938,ubereats,1058959277,2022-09-24 03:00:01,Classic bait and switch garbage,You would think that a company as established as Uber wouldn't pull shady nonsense but unfortunately they do.,1
5704,938,ubereats,1058959277,2022-09-24 03:00:01,Classic bait and switch garbage,I am sick and tired of receiving emails with discount codes that only work for one or two restaurants in my area.,1
5705,938,ubereats,1058959277,2022-09-24 03:00:01,Classic bait and switch garbage,when I try to place an order I find out at checkout that whatever nonsense they sent me in an email does not work.,1
5706,938,ubereats,1058959277,2022-09-24 03:00:01,Classic bait and switch garbage,I am sick and tired of their crap and will no longer be using this app.,1
5707,938,ubereats,1058959277,2022-09-24 03:00:01,Classic bait and switch garbage,There are too many other delivery options available that don't pull moves like this.,1
5708,938,ubereats,1058959277,2022-09-24 03:00:01,Classic bait and switch garbage,Bye Uber,1
5709,939,ubereats,1058959277,2022-10-28 03:28:42,respectfully,I don't recommend nobody to download this app I use to like Uber but not anymore after they took my money they doing fraud they charge for order that you cancel n they would not refund you yo money back which that's so mess up I hate it never again y'all will not get money no more,5
5710,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history",This was my second attempt at ever using Uber eats because someone gave us a gift card.,1
5711,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history",App would not allow me to enter my gift card.,1
5712,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history",I ordered using my own payment.,1
5713,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history","30 minutes later, the order was canceled without ever notifying me.",1
5714,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history",They say the merchant canceled it.,1
5715,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history",The merchant disputes this.,1
5716,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history",The chat told me that they declined to help me do the prior number of disputes.,1
5717,940,ubereats,1058959277,2022-12-02 02:20:29,"Canceled order, lied about it & lied about my order history","However, I have only ever use the app one time before 3 years ago and it went through without incident.",1
5718,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,Pay $120 a year for Uber one????,1
5719,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,Don't do it.,1
5720,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,They'll say you gave a pin for your delivery that was never delivered.,1
5721,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,Gives you zero options to handle the fact that you paid already in your time waiting for the food and hard earned dollars go to nothing.,1
5722,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,Wait a day to recoup your lost funds because they won't even generate a receipt for you immediately?,1
5723,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,No.,1
5724,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,Don't do it.,1
5725,941,ubereats,1058959277,2022-12-02 00:35:15,PIN function is garbage,"They'd rather take your money, leave you without food, and leave the driver hoping they get tipped for not delivering your food.",1
5726,942,ubereats,1058959277,2022-10-18 00:34:14,Awesome & Convenient,I love Uber Eats.,5
5727,942,ubereats,1058959277,2022-10-18 00:34:14,Awesome & Convenient,The app is easy to navigate and as always Uber and Uber Eats is all about customer service.,5
5728,942,ubereats,1058959277,2022-10-18 00:34:14,Awesome & Convenient,This makes any occasion easy when you need a last minute meal delivered right to you and if there is a legitimate problem with your order they take care of it quick and easy.,5
5729,943,ubereats,1058959277,2022-10-26 17:44:40,Constantly Disappointed,My order is constantlyyy wrong when I order from UberEats.,1
5730,943,ubereats,1058959277,2022-10-26 17:44:40,Constantly Disappointed,"On top of that, the system for ""correcting"" the problem is horrible.",1
5731,943,ubereats,1058959277,2022-10-26 17:44:40,Constantly Disappointed,"Constantly disappointed, paying more money than the food is worth when I'm missing half my order, and when they've refunded me in Uber Cash I always got less Uber Cash in my account than was supposed to be refunded.",1
5732,943,ubereats,1058959277,2022-10-26 17:44:40,Constantly Disappointed,"And if you call customer service, they'll tell you there's nothing they can do.",1
5733,943,ubereats,1058959277,2022-10-26 17:44:40,Constantly Disappointed,Frustrated and hungry.,1
5734,943,ubereats,1058959277,2022-10-26 17:44:40,Constantly Disappointed,Will never use UberEats again.,1
5735,944,ubereats,1058959277,2022-10-01 22:23:15,The only delivery service after storm Ian,I am so thankful for Uber eats and they have a dedicated new customer because they are the only delivery service running right now.,5
5736,944,ubereats,1058959277,2022-10-01 22:23:15,The only delivery service after storm Ian,"We are slammed at work, people need us right now, but I need to feed my employees.",5
5737,944,ubereats,1058959277,2022-10-01 22:23:15,The only delivery service after storm Ian,Now I'm home and exhausted.,5
5738,944,ubereats,1058959277,2022-10-01 22:23:15,The only delivery service after storm Ian,Thank you Uber Eats!!!,5
5739,944,ubereats,1058959277,2022-10-01 22:23:15,The only delivery service after storm Ian,I'll reach for you first now!,5
5740,945,ubereats,1058959277,2022-10-11 20:35:18,Incessant notifications,The one thing I can't stand about this app is the frequent notifications about promotions.,3
5741,945,ubereats,1058959277,2022-10-11 20:35:18,Incessant notifications,It's like getting coupons pushed to my notifications every day.,3
5742,945,ubereats,1058959277,2022-10-11 20:35:18,Incessant notifications,"Very tacky and annoying and I cannot see any way to shut them off except to completely turn off notifications for the app, which means I don't get delivery alerts that I actually want.",3
5743,945,ubereats,1058959277,2022-10-11 20:35:18,Incessant notifications,DoorDash does not do this.,3
5744,946,ubereats,1058959277,2022-10-06 02:13:58,No longer usable service is sooooo bad,"Missing orders, missing items, charging for orders not delivered after refunding for drivers bailing…but worst of all is their absolute lack customer service.",1
5745,946,ubereats,1058959277,2022-10-06 02:13:58,No longer usable service is sooooo bad,"After years of using Uber eats we can no longer deal with their lack of service, even as UberOne no customer service rep will help they'll just hang up when you ask a question they don't understand due to THEIR language.",1
5746,946,ubereats,1058959277,2022-10-06 02:13:58,No longer usable service is sooooo bad,I stuck around to see if it would get better but it only gets worse so to the competitor I go,1
5747,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,Horrible experience as a 1st time user.,1
5748,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,"I ordered food, the driver was great, but food was wrong.",1
5749,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,"I only got the option to rate the driver, not the restaurant.",1
5750,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,I asked for a refund and their automated system only gave me back $5 out of the $16 worth of missing items.,1
5751,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,Note my entire bill was $157.,1
5752,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,"Customer service chat, took over an hour and still didn't fix it.",1
5753,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,I just gave up.,1
5754,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,Still no way to review or contact the restaurant that I can find.,1
5755,947,ubereats,1058959277,2022-10-05 13:08:01,Going back to DoorDash,DoorDash has much better customer service and resolution management.,1
5756,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,Wait was way longer then listed on app.,1
5757,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,The first person was on a bike who was 6 miles away to pick my food up.,1
5758,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,"I told her this was making me late, so she canceled.",1
5759,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,The next person was on a bike and road pass the restaurant and my house to go Several mile away.,1
5760,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,At this point I had to leave and now I have to wait 3 to 7 business days for my order.,1
5761,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,.,1
5762,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,If they are on a bike they should not take the order if they are far away.,1
5763,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,I don't want anyone bringing my food when they're on a bike for numerous reasons!,1
5764,948,ubereats,1058959277,2022-09-15 12:44:29,Not happy,!,1
5765,949,ubereats,1058959277,2022-12-11 16:32:57,Live activity plz!!,I really like this app and I use it almost every day.,5
5766,949,ubereats,1058959277,2022-12-11 16:32:57,Live activity plz!!,"But sometimes when I want to know where my food is I have to click the app and check it, I really wish you guys could do the live activity so that I could know when my food would get delivered!!",5
