s_id,r_id,app_name,app_id,date,title,review,pos,rating
5126,837,ubereats,1058959277,2022-11-26 23:54:35,Fire your drivers,contacted customer support they said they could not refund me because the order was already at the destination and i could not get my store credits back either,"[('contact', 'v'), ('customer', 'n'), ('support', 'n'), ('say', 'v'), ('refund', 'v'), ('order', 'n'), ('be', 'v'), ('destination', 'n'), ('i', 'n'), ('get', 'v'), ('store', 'n'), ('credit', 'v')]",3
5127,837,ubereats,1058959277,2022-11-26 23:54:35,Fire your drivers,i was not late to bring the situation to light i just did not get justice,"[('i', 'n'), ('be', 'v'), ('late', 'a'), ('bring', 'v'), ('situation', 'n'), ('light', 'v'), ('i', 'n'), ('do', 'v'), ('get', 'v'), ('justice', 'n')]",3
5128,837,ubereats,1058959277,2022-11-26 23:54:35,Fire your drivers,same guy picked up my food two days later,"[('same', 'a'), ('guy', 'n'), ('pick', 'v'), ('food', 'n'), ('day', 'n')]",3
5129,837,ubereats,1058959277,2022-11-26 23:54:35,Fire your drivers,needs to be some disciplinary action instead of just a slap on the wrist these are some peoples career and there are hawks like this who just take advantage,"[('need', 'n'), ('be', 'v'), ('disciplinary', 'a'), ('action', 'n'), ('slap', 'n'), ('wrist', 'n'), ('be', 'v'), ('people', 'n'), ('career', 'n'), ('be', 'v'), ('hawk', 'n'), ('take', 'v'), ('advantage', 'n')]",3
5130,838,ubereats,1058959277,2022-11-21 18:01:32,Constant Issues,while i understand that all food delivery services have there share of problems ubereats customer service leaves a lot to be desired,"[('i', 'a'), ('understand', 'v'), ('food', 'n'), ('delivery', 'n'), ('service', 'n'), ('have', 'v'), ('share', 'n'), ('problem', 'n'), ('ubereats', 'a'), ('customer', 'n'), ('service', 'n'), ('leave', 'v'), ('lot', 'n'), ('be', 'v'), ('desire', 'v')]",1
5131,838,ubereats,1058959277,2022-11-21 18:01:32,Constant Issues,i literally received raw food and have not heard anything from them,"[('i', 'n'), ('receive', 'v'), ('raw', 'a'), ('food', 'n'), ('have', 'v'), ('hear', 'v'), ('anything', 'n')]",1
5132,838,ubereats,1058959277,2022-11-21 18:01:32,Constant Issues,this is the only food service platform that i have issues with the customer service taking so long to address an issue,"[('be', 'v'), ('only', 'a'), ('food', 'n'), ('service', 'n'), ('platform', 'n'), ('i', 'n'), ('have', 'v'), ('issue', 'n'), ('customer', 'n'), ('service', 'n'), ('take', 'v'), ('address', 'v'), ('issue', 'n')]",1
5133,838,ubereats,1058959277,2022-11-21 18:01:32,Constant Issues,i understand that certain things need to be reviewed but places like doordash have been able to go over what happened with me in a timely manner,"[('i', 'n'), ('understand', 'v'), ('certain', 'a'), ('thing', 'n'), ('need', 'v'), ('be', 'v'), ('review', 'v'), ('place', 'n'), ('doordash', 'n'), ('have', 'v'), ('be', 'v'), ('able', 'a'), ('go', 'v'), ('happen', 'v'), ('timely', 'a'), ('manner', 'n')]",1
5134,838,ubereats,1058959277,2022-11-21 18:01:32,Constant Issues,gonna use up the last of my gift card with them then uninstalling,"[('gon', 'n'), ('use', 'v'), ('last', 'a'), ('gift', 'n'), ('card', 'n'), ('uninstalling', 'v')]",1
5135,839,ubereats,1058959277,2022-11-18 15:16:58,Do Not Recommend,the very first order i ever made with uber eats was picked up but never delivered,"[('first', 'a'), ('order', 'n'), ('i', 'n'), ('make', 'v'), ('uber', 'a'), ('eats', 'n'), ('be', 'v'), ('pick', 'v'), ('deliver', 'v')]",1
5136,839,ubereats,1058959277,2022-11-18 15:16:58,Do Not Recommend,the driver took another pick up got confused and was trying to deliver my food to their next pickup,"[('driver', 'n'), ('take', 'v'), ('pick', 'n'), ('get', 'v'), ('confused', 'a'), ('be', 'v'), ('try', 'v'), ('deliver', 'v'), ('food', 'n'), ('next', 'a'), ('pickup', 'n')]",1
5137,839,ubereats,1058959277,2022-11-18 15:16:58,Do Not Recommend,when i called they asked me to send them my address and they would bring me my food,"[('i', 'n'), ('call', 'v'), ('ask', 'v'), ('send', 'v'), ('address', 'n'), ('bring', 'v'), ('food', 'n')]",1
5138,839,ubereats,1058959277,2022-11-18 15:16:58,Do Not Recommend,then after noticing my order showed delivered on the app i contacted the driver and they told me my order cancelled,"[('notice', 'v'), ('order', 'n'), ('show', 'v'), ('deliver', 'v'), ('app', 'n'), ('i', 'n'), ('contact', 'v'), ('driver', 'n'), ('tell', 'v'), ('order', 'n'), ('cancel', 'v')]",1
5139,839,ubereats,1058959277,2022-11-18 15:16:58,Do Not Recommend,uber customer service did refund me but that was still a very bad experience,"[('uber', 'a'), ('customer', 'n'), ('service', 'n'), ('do', 'v'), ('refund', 'v'), ('be', 'v'), ('bad', 'a'), ('experience', 'n')]",1
5140,839,ubereats,1058959277,2022-11-18 15:16:58,Do Not Recommend,my kids were waiting to eat and it was getting late,"[('kid', 'n'), ('be', 'v'), ('wait', 'v'), ('eat', 'v'), ('be', 'v'), ('get', 'v')]",1
5141,839,ubereats,1058959277,2022-11-18 15:16:58,Do Not Recommend,i think i will stick to picking up or using a more reputable delivery service,"[('i', 'a'), ('think', 'v'), ('i', 'n'), ('stick', 'v'), ('pick', 'v'), ('use', 'v'), ('reputable', 'a'), ('delivery', 'n'), ('service', 'n')]",1
5142,840,ubereats,1058959277,2022-10-15 11:35:11,Absolutely Terrible,my order was going to be over an hour late and when i contacted support the robot asked if i wanted to cancel my order and i clicked no keep my order and it put in the chat that i said to cancel my order,"[('order', 'n'), ('be', 'v'), ('go', 'v'), ('be', 'v'), ('hour', 'n'), ('i', 'n'), ('contact', 'v'), ('support', 'n'), ('robot', 'n'), ('ask', 'v'), ('i', 'a'), ('want', 'v'), ('cancel', 'v'), ('order', 'n'), ('i', 'n'), ('click', 'v'), ('keep', 'v'), ('order', 'n'), ('put', 'v'), ('chat', 'n'), ('i', 'n'), ('say', 'v'), ('cancel', 'v'), ('order', 'n')]",1
5143,840,ubereats,1058959277,2022-10-15 11:35:11,Absolutely Terrible,i had been waiting over an hour since i put my order in at that point,"[('i', 'n'), ('have', 'v'), ('be', 'v'), ('wait', 'v'), ('hour', 'n'), ('i', 'n'), ('put', 'v'), ('order', 'n'), ('point', 'n')]",1
5144,840,ubereats,1058959277,2022-10-15 11:35:11,Absolutely Terrible,they did not give me any credits and when i was speaking with an agent the agents name was cesarlo they did not address my issues and took awhile to actually respond to me,"[('do', 'v'), ('give', 'v'), ('credit', 'n'), ('i', 'n'), ('be', 'v'), ('speak', 'v'), ('agent', 'n'), ('agent', 'n'), ('name', 'n'), ('be', 'v'), ('cesarlo', 'a'), ('do', 'v'), ('address', 'v'), ('issue', 'n'), ('take', 'v'), ('awhile', 'n'), ('respond', 'v')]",1
5145,840,ubereats,1058959277,2022-10-15 11:35:11,Absolutely Terrible,i 100 do not recommend using this app what so ever,"[('i', 'n'), ('do', 'v'), ('recommend', 'v'), ('use', 'v'), ('app', 'n')]",1
5146,840,ubereats,1058959277,2022-10-15 11:35:11,Absolutely Terrible,doordash is a much better option and i should have stuck with them,"[('doordash', 'n'), ('be', 'v'), ('good', 'a'), ('option', 'n'), ('i', 'n'), ('have', 'v'), ('stick', 'v')]",1
5147,841,ubereats,1058959277,2022-10-22 19:28:05,To Uber eat or not to Uber eat,hi i am ed and that is a great question,"[('hi', 'n'), ('i', 'n'), ('be', 'v'), ('ed', 'n'), ('be', 'v'), ('great', 'a'), ('question', 'n')]",5
5148,841,ubereats,1058959277,2022-10-22 19:28:05,To Uber eat or not to Uber eat,uber eats is so expensive to use,"[('uber', 'a'), ('eats', 'n'), ('be', 'v'), ('expensive', 'a'), ('use', 'v')]",5
5149,841,ubereats,1058959277,2022-10-22 19:28:05,To Uber eat or not to Uber eat,it is a great idea but the app charges you for the item you want and jen it charges you again for item size,"[('be', 'v'), ('great', 'a'), ('idea', 'n'), ('app', 'n'), ('charge', 'n'), ('item', 'n'), ('want', 'v'), ('jen', 'v'), ('charge', 'v'), ('item', 'n'), ('size', 'n')]",5
5150,841,ubereats,1058959277,2022-10-22 19:28:05,To Uber eat or not to Uber eat,the after you have been up charged several times and heres an incredible tax charge applied to the tally,"[('have', 'v'), ('be', 'v'), ('charge', 'v'), ('several', 'a'), ('time', 'n'), ('heres', 'v'), ('incredible', 'a'), ('tax', 'n'), ('charge', 'n'), ('apply', 'v'), ('tally', 'n')]",5
5151,841,ubereats,1058959277,2022-10-22 19:28:05,To Uber eat or not to Uber eat,completely starting to reconsider the need to use such an app,"[('start', 'v'), ('reconsider', 'v'), ('need', 'n'), ('use', 'v'), ('such', 'a'), ('app', 'n')]",5
5152,842,ubereats,1058959277,2022-12-18 14:59:18,Navigation consistently wrong,for at least one of every three delivery orders ubers navigation sends the drivers to a wrong location,"[('least', 'a'), ('delivery', 'n'), ('order', 'n'), ('ubers', 'n'), ('navigation', 'n'), ('send', 'v'), ('driver', 'n'), ('wrong', 'a'), ('location', 'n')]",2
5153,842,ubereats,1058959277,2022-12-18 14:59:18,Navigation consistently wrong,the address shows up correctly but my deliveries are always sent to a location a few blocks away and it is obnoxious,"[('address', 'n'), ('show', 'v'), ('delivery', 'n'), ('be', 'v'), ('send', 'v'), ('location', 'n'), ('few', 'a'), ('block', 'n'), ('be', 'v'), ('obnoxious', 'a')]",2
5154,842,ubereats,1058959277,2022-12-18 14:59:18,Navigation consistently wrong,tried to contact customer service on this but they have done nothing to correct it over the last couple years,"[('try', 'v'), ('contact', 'v'), ('customer', 'n'), ('service', 'n'), ('have', 'v'), ('do', 'v'), ('nothing', 'n'), ('correct', 'v'), ('last', 'a'), ('couple', 'n'), ('year', 'n')]",2
5155,842,ubereats,1058959277,2022-12-18 14:59:18,Navigation consistently wrong,so i have to call drivers and explain the issues which most times works out but sometimes are a disaster,"[('have', 'v'), ('call', 'v'), ('driver', 'n'), ('explain', 'v'), ('issue', 'n'), ('most', 'a'), ('time', 'n'), ('work', 'v'), ('be', 'v'), ('disaster', 'n')]",2
5156,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,i just received an order and the tacos were so cold i am not sure anything including the chicken was cooked,"[('i', 'n'), ('receive', 'v'), ('order', 'n'), ('taco', 'n'), ('be', 'v'), ('cold', 'a'), ('i', 'n'), ('be', 'v'), ('sure', 'a'), ('anything', 'n'), ('include', 'v'), ('chicken', 'n'), ('be', 'v'), ('cook', 'v')]",1
5157,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,the rest of my order was properly heated,"[('rest', 'n'), ('order', 'n'), ('be', 'v'), ('heat', 'v')]",1
5158,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,there is no option to talk to someone,"[('be', 'v'), ('option', 'n'), ('talk', 'v'), ('someone', 'n')]",1
5159,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,when i put in a complaint it was thanks for your feedback even though this cannot be refunded,"[('i', 'n'), ('put', 'v'), ('complaint', 'n'), ('be', 'v'), ('thanks', 'n'), ('feedback', 'n'), ('be', 'v'), ('refund', 'v')]",1
5160,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,i got 8 worth of tacos that i do not think are safe to eat,"[('i', 'n'), ('get', 'v'), ('worth', 'n'), ('taco', 'n'), ('i', 'n'), ('do', 'v'), ('think', 'v'), ('be', 'v'), ('safe', 'a'), ('eat', 'v')]",1
5161,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,so i will not eat them,"[('eat', 'v')]",1
5162,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,literally the not safe to eat report will not refund you,"[('safe', 'a'), ('eat', 'v'), ('report', 'n'), ('refund', 'v')]",1
5163,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,they asked for a photo of the food as if you can see how cold it is in the photo  to be fair idk if the chicken is undercooked,"[('ask', 'v'), ('photo', 'n'), ('food', 'n'), ('see', 'v'), ('cold', 'a'), ('be', 'v'), ('photo', 'n'), ('be', 'v'), ('fair', 'a'), ('idk', 'a'), ('chicken', 'n'), ('be', 'v'), ('undercooked', 'a')]",1
5164,843,ubereats,1058959277,2022-12-10 03:32:34,No customer service,but i am not risking another bite,"[('i', 'v'), ('be', 'v'), ('risk', 'v'), ('bite', 'n')]",1
5165,844,ubereats,1058959277,2022-10-20 19:44:32,Honestly the best food delivery service!,i have tried post matesdoordash and grub hub,"[('i', 'n'), ('have', 'v'), ('try', 'v'), ('post', 'n'), ('matesdoordash', 'n'), ('grub', 'n'), ('hub', 'n')]",5
5166,844,ubereats,1058959277,2022-10-20 19:44:32,Honestly the best food delivery service!,when i say i prefer uber eats i mean it,"[('i', 'n'), ('say', 'v'), ('i', 'a'), ('prefer', 'v'), ('uber', 'a'), ('eats', 'n'), ('i', 'v'), ('mean', 'v')]",5
5167,844,ubereats,1058959277,2022-10-20 19:44:32,Honestly the best food delivery service!,from the way they have deals you can use in the app the prices being affordable and not outrageously priced the drivers being some of the fastest and friendliest people and my meals always arriving correctly,"[('way', 'n'), ('have', 'v'), ('deal', 'n'), ('use', 'v'), ('app', 'n'), ('price', 'n'), ('be', 'v'), ('affordable', 'a'), ('price', 'v'), ('driver', 'n'), ('be', 'v'), ('fast', 'a'), ('friendly', 'a'), ('people', 'n'), ('meal', 'n'), ('arrive', 'v')]",5
5168,844,ubereats,1058959277,2022-10-20 19:44:32,Honestly the best food delivery service!,it is easy to say i will continue to use uber eats for my food delivery needs,"[('be', 'v'), ('easy', 'a'), ('say', 'v'), ('i', 'n'), ('continue', 'v'), ('use', 'v'), ('uber', 'a'), ('eats', 'n'), ('food', 'n'), ('delivery', 'n'), ('need', 'n')]",5
5169,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,i was trying to get two food items from a nearby restaurant and it said that it would take 3040 mins,"[('i', 'n'), ('be', 'v'), ('try', 'v'), ('get', 'v'), ('food', 'n'), ('item', 'n'), ('nearby', 'a'), ('restaurant', 'n'), ('say', 'v'), ('take', 'v'), ('min', 'n')]",1
5170,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,then it postponed to 10 mins later then 20 then an hour and a half passed,"[('postpone', 'v'), ('min', 'n'), ('hour', 'n'), ('half', 'n'), ('pass', 'v')]",1
5171,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,i was leaving that spot so i reordered it to go to a different location,"[('i', 'n'), ('be', 'v'), ('leave', 'v'), ('spot', 'n'), ('reorder', 'v'), ('go', 'v'), ('different', 'a'), ('location', 'n')]",1
5172,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,it said it would take another 30 mins,"[('say', 'v'), ('take', 'v'), ('min', 'n')]",1
5173,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,i accepted and it got postponed another 10 mins to 40 mins,"[('i', 'n'), ('accept', 'v'), ('get', 'v'), ('postpone', 'v'), ('min', 'n'), ('min', 'n')]",1
5174,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,the ironic part was that by the time i left the spot they finally sent a driver,"[('ironic', 'a'), ('part', 'n'), ('be', 'v'), ('time', 'n'), ('i', 'n'), ('leave', 'v'), ('spot', 'n'), ('send', 'v'), ('driver', 'n')]",1
5175,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,i ordered this food item at 230pm and a driver was finally sent at around 630pm,"[('order', 'v'), ('food', 'n'), ('item', 'n'), ('driver', 'n'), ('be', 'v'), ('send', 'v')]",1
5176,845,ubereats,1058959277,2022-10-07 22:35:02,DoorDash Significantly Better,doordash just takes 20 mins and gets you right,"[('doordash', 'n'), ('take', 'v'), ('min', 'n'), ('get', 'v'), ('right', 'a')]",1
5177,846,ubereats,1058959277,2022-11-20 00:30:25,Uber eats is a trash support service,my phone got suspicious activity on it so i cannot use it ever again for uber when i do not feel like i did anything wrong,"[('phone', 'n'), ('get', 'v'), ('suspicious', 'a'), ('activity', 'n'), ('i', 'a'), ('use', 'v'), ('uber', 'n'), ('i', 'n'), ('do', 'v'), ('feel', 'v'), ('i', 'n'), ('do', 'v'), ('anything', 'n'), ('wrong', 'a')]",1
5178,846,ubereats,1058959277,2022-11-20 00:30:25,Uber eats is a trash support service,i feel like there is no justice here and uber is selfish like microsoft and does not care about us the customers,"[('i', 'a'), ('feel', 'v'), ('be', 'v'), ('justice', 'n'), ('uber', 'n'), ('be', 'v'), ('selfish', 'a'), ('microsoft', 'a'), ('do', 'v'), ('care', 'v'), ('customer', 'n')]",1
5179,846,ubereats,1058959277,2022-11-20 00:30:25,Uber eats is a trash support service,tbh they want to false do thing to us and want us to stop using them and lose customers,"[('tbh', 'n'), ('want', 'v'), ('false', 'v'), ('do', 'v'), ('thing', 'n'), ('want', 'v'), ('stop', 'v'), ('use', 'v'), ('lose', 'v'), ('customer', 'n')]",1
5180,846,ubereats,1058959277,2022-11-20 00:30:25,Uber eats is a trash support service,if i could i prefer doordash since they actually care about me but i cannot since the price is to high for me  if uber eats continues on this path of being selfish etc i know they will have no customers and go out of business uber fix yourselves,"[('i', 'n'), ('i', 'v'), ('prefer', 'v'), ('doordash', 'n'), ('care', 'v'), ('i', 'n'), ('price', 'n'), ('be', 'v'), ('high', 'v'), ('uber', 'a'), ('eats', 'n'), ('continue', 'v'), ('path', 'n'), ('be', 'v'), ('selfish', 'a'), ('etc', 'n'), ('i', 'n'), ('know', 'v'), ('have', 'v'), ('customer', 'n'), ('go', 'v'), ('business', 'n'), ('uber', 'a'), ('fix', 'n'), ('yourselves', 'n')]",1
5181,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,uber i have been using your service for years,"[('uber', 'n'), ('i', 'n'), ('have', 'v'), ('be', 'v'), ('use', 'v'), ('service', 'n'), ('year', 'n')]",1
5182,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,since you came out with that first kinda sketchy app back in 2011ish,"[('come', 'v'), ('first', 'a'), ('kinda', 'n'), ('sketchy', 'n'), ('app', 'n')]",1
5183,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,within the past 45 years the user interface has created an entirely toxic tipping culture,"[('past', 'a'), ('year', 'n'), ('user', 'n'), ('interface', 'n'), ('have', 'v'), ('create', 'v'), ('toxic', 'a'), ('tipping', 'n'), ('culture', 'n')]",1
5184,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,i do not and will never tip before my order is delivered,"[('i', 'n'), ('do', 'v'), ('tip', 'v'), ('order', 'n'), ('be', 'v'), ('deliver', 'v')]",1
5185,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,tips are optional and percentage is based on the quality of work,"[('tip', 'n'), ('be', 'v'), ('optional', 'a'), ('percentage', 'n'), ('be', 'v'), ('base', 'v'), ('quality', 'n'), ('work', 'n')]",1
5186,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,it seems agents find it to be acceptable to not deliver orders when there is a low tip or zero tip applied before it is delivered,"[('seem', 'v'), ('agent', 'n'), ('find', 'v'), ('be', 'v'), ('acceptable', 'a'), ('deliver', 'v'), ('order', 'n'), ('be', 'v'), ('low', 'a'), ('tip', 'n'), ('tip', 'n'), ('apply', 'v'), ('be', 'v'), ('deliver', 'v')]",1
5187,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,it is wrong to ask a customer to tip before the order is delivered it is almost as if you are suggesting it is required,"[('be', 'v'), ('wrong', 'a'), ('ask', 'v'), ('customer', 'n'), ('tip', 'v'), ('order', 'n'), ('be', 'v'), ('deliver', 'v'), ('be', 'v'), ('be', 'v'), ('suggest', 'v'), ('be', 'v'), ('require', 'v')]",1
5188,847,ubereats,1058959277,2022-11-14 19:17:28,Toxic tipping culture,fix this please,"[('fix', 'n'), ('please', 'n')]",1
5189,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,i ordered popeyes at 1220 pm,"[('i', 'n'), ('order', 'v'), ('popeyes', 'n'), ('pm', 'n')]",1
5190,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,they showed that my order was ready right away,"[('show', 'v'), ('order', 'n'), ('be', 'v'), ('ready', 'a')]",1
5191,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,so i drove to the popeyes,"[('i', 'a'), ('drove', 'n'), ('popeyes', 'n')]",1
5192,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,but was told that my order is not ready,"[('be', 'v'), ('tell', 'v'), ('order', 'n'), ('be', 'v'), ('ready', 'a')]",1
5193,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,i contacted uber eats customer at 110pm,"[('i', 'n'), ('contact', 'v'), ('uber', 'a'), ('eats', 'n'), ('customer', 'n')]",1
5194,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,told them them at their status of order is wrong and i have been in the store for more than 20 mins and my order is still not ready,"[('tell', 'v'), ('status', 'n'), ('order', 'n'), ('be', 'v'), ('wrong', 'a'), ('i', 'n'), ('have', 'v'), ('be', 'v'), ('store', 'n'), ('more', 'a'), ('min', 'n'), ('order', 'n'), ('be', 'v'), ('ready', 'a')]",1
5195,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,all they did was told me that sorry but i have to wait till 120pm to contact them again,"[('do', 'v'), ('be', 'v'), ('tell', 'v'), ('sorry', 'n'), ('i', 'n'), ('have', 'v'), ('wait', 'v'), ('contact', 'v')]",1
5196,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,and then they dropped thre conversation after i did not respond in 30s1,"[('drop', 'v'), ('thre', 'n'), ('conversation', 'n'), ('i', 'n'), ('do', 'v'), ('respond', 'v')]",1
5197,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,why would an order of 12 pieces of chicken take one hour,"[('order', 'n'), ('piece', 'n'), ('chicken', 'n'), ('take', 'v'), ('hour', 'n')]",1
5198,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,i see all other orders got ready and picked up during the 40 mins wait,"[('i', 'n'), ('see', 'v'), ('other', 'a'), ('order', 'n'), ('get', 'v'), ('ready', 'a'), ('pick', 'v'), ('min', 'n'), ('wait', 'v')]",1
5200,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,why fake the order status when it is not ready,"[('fake', 'v'), ('order', 'n'), ('status', 'n'), ('be', 'v'), ('ready', 'a')]",1
5201,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,i could stay at home without wasting 40 mins in waiting,"[('i', 'n'), ('stay', 'v'), ('home', 'n'), ('waste', 'v'), ('min', 'n'), ('wait', 'v')]",1
5203,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,why do not you show us that the max wait time is one hour for 12 pieces of chicken,"[('do', 'v'), ('show', 'v'), ('max', 'n'), ('wait', 'n'), ('time', 'n'), ('be', 'v'), ('hour', 'n'), ('piece', 'n'), ('chicken', 'n')]",1
5204,848,ubereats,1058959277,2022-11-11 20:19:23,Fake ready time,if you show this info to me i would not order them at the first place,"[('show', 'v'), ('info', 'n'), ('i', 'v'), ('order', 'n'), ('first', 'a'), ('place', 'n')]",1
5205,849,ubereats,1058959277,2022-12-09 20:31:40,Inept Support Services,it seems that while processing a payment is never a problem for uber appropriate customer care is not top of mind,"[('seem', 'v'), ('process', 'v'), ('payment', 'n'), ('be', 'v'), ('problem', 'n'), ('uber', 'a'), ('appropriate', 'a'), ('customer', 'n'), ('care', 'n'), ('be', 'v'), ('top', 'a'), ('mind', 'n')]",1
5206,849,ubereats,1058959277,2022-12-09 20:31:40,Inept Support Services,how can i have a 20 minute text chat with a rep regarding a personal and a business account and then receive an email stating i am not eligible for a refund when i never requested one,"[('i', 'v'), ('have', 'v'), ('minute', 'n'), ('text', 'n'), ('chat', 'n'), ('rep', 'n'), ('regard', 'v'), ('personal', 'a'), ('business', 'n'), ('account', 'n'), ('receive', 'v'), ('email', 'n'), ('state', 'v'), ('i', 'n'), ('be', 'v'), ('eligible', 'a'), ('refund', 'n'), ('i', 'n'), ('request', 'v')]",1
5207,849,ubereats,1058959277,2022-12-09 20:31:40,Inept Support Services,furthermore there is no live chat option and the representatives are less than knowledgeable,"[('be', 'v'), ('live', 'a'), ('chat', 'n'), ('option', 'n'), ('representative', 'n'), ('be', 'v'), ('less', 'a'), ('knowledgeable', 'a')]",1
5208,849,ubereats,1058959277,2022-12-09 20:31:40,Inept Support Services,kudos to you for not laying off any employees however a tech support seminar would only do you some good,"[('kudos', 'n'), ('lay', 'v'), ('employee', 'n'), ('tech', 'a'), ('support', 'n'), ('seminar', 'n'), ('do', 'v'), ('good', 'a')]",1
5209,849,ubereats,1058959277,2022-12-09 20:31:40,Inept Support Services,i will not be shopping with uber for the time being,"[('i', 'n'), ('be', 'v'), ('shop', 'v'), ('uber', 'n'), ('time', 'n'), ('be', 'v')]",1
5210,849,ubereats,1058959277,2022-12-09 20:31:40,Inept Support Services,very disappointing,"[('disappointing', 'a')]",1
5211,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,i used this app to buy lunch at work and i missed a meal when i notified the uber driver he told me there was nothing he could do,"[('i', 'n'), ('use', 'v'), ('app', 'n'), ('buy', 'v'), ('lunch', 'n'), ('work', 'n'), ('i', 'n'), ('miss', 'v'), ('meal', 'n'), ('i', 'n'), ('notify', 'v'), ('uber', 'a'), ('driver', 'n'), ('tell', 'v'), ('be', 'v'), ('nothing', 'n'), ('do', 'v')]",1
5212,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,that is i do not verify the complete order that should be received,"[('be', 'v'), ('i', 'a'), ('do', 'v'), ('verify', 'v'), ('complete', 'a'), ('order', 'n'), ('be', 'v'), ('receive', 'v')]",1
5213,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,when i called the call center they told me that my account is not available for refunds,"[('i', 'n'), ('call', 'v'), ('call', 'n'), ('center', 'n'), ('tell', 'v'), ('account', 'n'), ('be', 'v'), ('available', 'a'), ('refund', 'n')]",1
5214,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,so the only thing you could do is put a negative reference to the person who made the delivery,"[('only', 'a'), ('thing', 'n'), ('do', 'v'), ('be', 'v'), ('put', 'v'), ('negative', 'a'), ('reference', 'n'), ('person', 'n'), ('make', 'v'), ('delivery', 'n')]",1
5215,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,without more detail they robbed me,"[('more', 'a'), ('detail', 'n'), ('rob', 'v')]",1
5216,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,no explanation,"[('explanation', 'n')]",1
5217,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,i do not recommend this service,"[('i', 'n'), ('do', 'v'), ('recommend', 'v'), ('service', 'n')]",1
5218,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,how can they justify when they can make a refund and when not,"[('justify', 'v'), ('make', 'v'), ('refund', 'n')]",1
5219,850,ubereats,1058959277,2022-12-03 01:18:02,Disappointed,it is absurd customer service,"[('be', 'v'), ('absurd', 'a'), ('customer', 'n'), ('service', 'n')]",1
5220,851,ubereats,1058959277,2022-12-01 00:24:49,Joke Uber Eats has become,long time user usually very satisfied,"[('long', 'a'), ('time', 'n'), ('satisfied', 'a')]",1
5221,851,ubereats,1058959277,2022-12-01 00:24:49,Joke Uber Eats has become,ordered dinner said it arrived,"[('ordered', 'a'), ('dinner', 'n'), ('say', 'v'), ('arrive', 'v')]",1
5222,851,ubereats,1058959277,2022-12-01 00:24:49,Joke Uber Eats has become,went outside and nothing,"[('go', 'v'), ('outside', 'a'), ('nothing', 'n')]",1
5223,851,ubereats,1058959277,2022-12-01 00:24:49,Joke Uber Eats has become,had to go in app to explain that order did not arrive,"[('have', 'v'), ('go', 'v'), ('app', 'n'), ('explain', 'v'), ('order', 'n'), ('do', 'v'), ('arrive', 'v')]",1
