date,review,rating,isEdited,userName,title,app_name,app_id
2022-11-18 19:27:54,"YOU HAVE BEEN WARNED!!IF YOU HAVE CARE ABOUT YOUR MONEY OR HAVE FINANCIAL PROBLEMS, DONT BOTHER ORDERING HERE!!! ITS THEFT!! GO TO UBEREATS! ITS SLIGHTLY MORE ON PRICE BUT THEY ARE PRECISE!!!if i could give a 0 i would, my last 3 experience hurt financially because they basically stole my money and food. i made an order with taco bell yesterday 6 am and waited an hour for the store to say they couldnt find my order-.- THEN later that day i made an order and my dasher with towards henderson instead of north las vegas and when he got to me half my food was missing and it was all cold. then just now i made a Dennys order and it was accidentally for pick up which i chose delivery okay, and i contact support for them to say they can cancel it and i can reorder it, so she did and connected me to another agent who couldnt refund me…. so my order was canceled so i didnt have a choice but to donate $50 which 2/3 of it was not mine, now i owe money and food to 2 people thanks to doordash, plus i lost atleast $50 from yesterdays order.",1,False,ChristineG1948,YOU HAVE BEEB WARNED!!!,doordash,719972451
2022-11-01 00:34:25,"Yes, I personally have the ability to go out and grab my food. But what if I was sick or I couldn’t or my circumstances were more severe? This isn’t the best app to use if your order gets messed up. My experience was really terrible over compensated apologies from customer service…which seemed more like a robot. When I tried to resolve my problem they said it was outside of the window of resolution but never told me upon submitting my issue how long I had to resolve it.. so that’s interesting.. The company isn’t customer service forward, ok. It’s about getting cash quickly and dusting your hands of actually having to be involved with dealing with minor issues. 
If you plan to have a company, be prepared to deal with people and serve them if they pay for your expensive fees. 
& if not, I guess in 5 years someone else will find a way to do it better. 
I’d think I’d consider the Uber app instead if I were you.",1,False,Britta A,"We are lazy, but so are you",doordash,719972451
2022-10-08 03:42:53,"I have used DoorDash for the past few years and everything about them has been continuously declining! I have never had the issues with other food delivery companies that I’ve had with Door Dash, which includes, but is not limited to,  long delivery times, unfriendly “Dashers”, missing food, cold food, CANCELLED orders after waiting on them AND WITHOUT ANY EXPLANATION (TWICE)!! But I have to say, the “final straw” for me is the huge price markups on food items!!! Like, seriously?? The delivery fees and “service fees” aren’t enough ya’ll have to gouge us customers even more in this terrible economy right now?? (And I DO tip well, always have)!! I am disabled and don’t drive, so I sometimes use these food delivery services to deliver a meal to my home, especially my lil 11 yr old Grandson comes to stay with me, but I’m sorry DoorDash, we’ve reached the end of our journey together…..I must now delete u from my phone…..Sorry, not sorry! Good luck to your future.",1,False,Rockstarmamaw71,Breaking up with DoorDash…….,doordash,719972451
2022-11-10 17:56:16,"The escalation team was suppose to give me a call back after I was told many times by the door dash representatives that they were not allowed to transfer me over to a supervisor in the escalation teams about food I never received. They are horrible when it comes to their customer service and all the representatives were no help to me at all when it came to resolving my issues, I was told the escalation teams didn’t have a direct number which is completely unacceptable and I will not be doing business with door dash , they never followed up with me or not even a email. The representative was not helpful and the supervisor never followed up with me after the incident. I do not recommend door dash to anyone , Uber eats is provides better customer service for the customers so I will be taking my business to Uber eats where the representatives are more professional and knowledgeable",1,False,fsn1848,Horrible service and horrible representatives,doordash,719972451
2022-09-11 06:14:03,"For some given reason my app just decided to lag so bad when ever I try searching up restaurants or stores or just do anything it general, adding to the wound, some local stores don’t show up on my account but as soon as I log off and continue as guest they appear right ways but of course the amount I pay for delivery would be way more since I won’t be able to use the dash pass I have in my actual account. When I reached out to customer support about it all I was told was to wait and see if the problem go fixed by their updates however it seems that every update just keeps making it worst and worst. help anyone 🤷‍♂️",5,False,tunafishsticks,It’s lagging beyond Possible,doordash,719972451
2022-12-03 21:17:04,"Today my order was not delivered and I had proof because the restaurant told me that the order was still sitting there but Doordash showed it was delivered. I asked Doordash to fix the order delivery so someone else could pick it up. They told me that they couldn’t do this and they did not give me a refund either. 

I am extremely upset since I’m a high ordering customer - I order almost every 2 days and I rarely report issues, the last issue I reported that resulted in a refund was in Sept 2022. I don’t blame the customer support folks since they were also frustrated and unable to help. However I do 100% blame the company policy and structures that limits their support team in truly caring for their customers. 

I am a strong believer in customer support and loyalty and don’t prop up companies who will leave their customers hanging. So I will stop using Doordash in the future and urge others to do the same.",1,False,mgghurye,Doordash is horrible,doordash,719972451
2022-09-26 13:36:46,"I genuinely despise this app. Every time I think I’ll try it again, within my first couple orders my order gets stolen by my dasher. My favorite time was when my wife was in labor at the hospital. Finally writing a review today, because unfortunately this is the only thing I can do. It’s infuriating.

Ordered some breakfast today because we lost power and thought it would be nice to have some coffee. Dasher today never arrived, never attempted contact, and kept the order. Order was marked “delivered”. Customer support refunded me, but were unhelpful otherwise. No answers, and chalked the experience up to “our dashers are encouraged to wait, but we allow them to customize their own experience. We know how frustrating this can be!”. We were by our front door with the windows open the whole time, so apparently customizing their own experience means stealing the food and never arriving.",1,False,Memos41,"Food was stolen by my dasher, again.",doordash,719972451
2022-11-07 16:10:02,"There’s always been some problems. In general I liked DoorDash because you could get food when you don’t feel like cooking or going out. It becomes a problem when you wait an hour to receive food you can’t or don’t want to eat. The mix ups have been increasing to where more orders are wrong than those that are right. Order times are going from 30 minutes to 60-90 minutes because they’re combining orders every time. The final straw is that the last two orders were someone else’s order. Wrong restaurant, wrong items. One time it was someone’s $120 multiple item UberEats order that contained mostly seafood dishes that we did not want to eat. Last time was ordering breakfast food and getting someone else’s burritos. It’s a huge waste of food and it’s hugely disappointing. It’s no longer worth the gamble of maybe we get something we want, maybe we don’t.",1,False,Twyggs,"Wrong orders, incorrect orders, slow",doordash,719972451
2022-10-23 03:53:21,"There is no way to search a specific stores menu-the search functionality just searches EVERY restaurant, not the one you click on. For stores that have long menus, it’s so frustrating to endlessly be scrolling up and down AND if the item is out of stock, rather than DoorDash just marking it as out of stock, it disappears from the menu-so you just end up scrolling more. Honestly, this seems like a design choice they made to get people to “discover” more items to add to cart. 

Finally, the compensation they offer unless you select the ‘item is missing’ when an item delivered is incorrect will be such a small percentage of the item that it in no way covers a replacement or even your time if you need to reorder for allergy/preferences.",3,False,M Grafs,User hostile design; often bad compensation,doordash,719972451
2022-12-08 23:25:18,"I had to switch from this food delivery app. The prices have gotten worse and worse since I started using this app years ago. Not only do they charge an absurd handling fee on top of the delivery fee, but they increase the price of everything on restaurants menus. The normal price of a burger from your favorite restaurant becomes even more expensive when using the app. The restaurant receipt was stapled to my last order and it came to a total of 54$, the DoorDash cost for the food alone was nearly 75$ before they added the handling fee, delivery fee, taxes and tip. The 54$ meal it would have cost to pick up became nearly 100$ meal. I always thought it was the restaurants who were upping their prices during Covid, but it turns out it was just DoorDash marking everything up. I get you pay for convenience, but they sure hide a lot of their markup. Other apps provide lower fees and actual restaurant prices.",1,False,dumbledeedoris,Very overpriced,doordash,719972451
2022-11-16 03:41:22,"I have had regular problems with DoorDash. Items missing, brought to wrong door, yesterday it was spilled coffee all over bag and about 2/3 of drink left. Then there’s the times when I order at seven and they have so few drivers I’m still waiting at ten and several times I ordered and waited until the store closed and the order got canceled. Other times if I remember to order before seven, I got it okay and everting was good. It is convenient to use them because I am wheelchair bound and can’t drive . It gets frustrating not getting what you ordered but you just have to take the bad with the good. They don’t have much control over how good their drivers are. They do the best they can by refunding your money. It would just be nice to always get what you ordered in good condition.",3,False,vickipansy,Ups and downs.,doordash,719972451
2022-11-23 00:09:58,"I love doordash they’re very important to me & family of 11 & when I’m at work or busy I can’t cook or I forget to pick something up from being so tired. Yes it’s been a few problems with my orders, things missing or my order has been canceled or damaged, however doordash fixes all of my issues with respect & unfortunately sometimes a refund, more than a few times my order has been canceled do to my driver having an emergency with his/her car. So sometimes I just get refunded & pickup the order up myself. I’m a customer & contractor with this app. My suggestion is that Doordash drops lying customers & lying contractors & assist with banning them like other apps do",5,False,Casimah Locke,I love it,doordash,719972451
2022-11-20 00:46:10,"First off, $42 for 2 sandwiches. Not fancy sandwiches, we’re talking run of the mill sandwich shop on the corner sandwiches. That’s not counting a tip or the delivery fee. The sandwiches at the store don’t even cost half this amount. In fact, for this amount I could get 2 more sandwiches or at least 4 sides. This is literally price gouging and should be removed from the Apple Store.

Keep in mind that your delivery person through DoorDash is an “independent contractor”. What this means is limited background information, questionable ethics, minimal control over individual delivery persons on DoorDash’s end, and of course DoorDash enjoys limited liability because their delivery contractors are not employees of DoorDash. Sketchy practices at best. Fake reviews on the App Store should be a big red flag, but big tech allows it. Really wish COVID hadn’t given them such a boom in business. Companies with shady practices like this deserve to drown.",1,False,Skyscan305,Poor service utilizing questionable “contractors”,doordash,719972451
2022-11-06 20:14:32,"I renewed my dash pass and went to place an order. The app crashed I check my email and it says you have been refunded and your account has been deactivated. Contacted customer service and was rerouted to 4 people before I could get my account activated. Waste my time. After 30 minutes reactivated account. I went to renew dash pass and same thing happens again. So annoyed decided to deal with it the next day. Contacted customer service and same process happens. Did it a fourth time, no agent. Fifth time, agent does not listen and continues process and tells me your account will be reactivated check email. 24 hours later no email. Horrible customer service doesn’t listen and can’t resolve same issue, over 10 agents and still same issue. Will be using Grubhub from now on. I would recommend anyone wanting to try DoorDash to not waste your time.",1,False,Miu yee,Constantly deactivating my account,doordash,719972451
2022-11-17 03:09:15,Absolute ridiculous joke of a company. I’m going to tell everyone I know to never to use this shame. I order my first order as a gift to my family on vacation in florida which was all booze. I had to upload an ID and sign off on verification of age when deliver was made. Driver took a picture of their dash and said it was delivered and took off. I escalated this to the first round of customer service and was told I had a valid case and they would escalate it further. Next morning I received a notice from their customer service that I had never ordered before and therefore didn’t qualify for a refund. Escalated again and was told basically too bad. DON’T EVER USE THIS CLOWN OF A SITE!! I will tell everyone and anyone I talk to the same thing! First order ever I make with them gets stolen and their response is “too bad you have never ordered with us so we can’t help you”. Absolutely joke!,1,False,adam123455678,Joke of a company,doordash,719972451
2022-10-21 04:41:49,"I don’t know how this happens but if I just don’t pay for dashpass, service is entirely hit or miss.  Maybe you’ll get a good driver. Maybe you’ll get the right order.  Maybe if you pay enough in tip your food is actually hot.  (Drivers typically want 50% of the subtotal regardless of distance or size of order)

But if you pay for dashpass everything changes.  Every driver takes multiple orders and yours is last regardless of what you tip.  On top of that, more times than not, you’ll get the wrong order or missing items.  Or your driver will spill your drinks and blame the drink carrier.

And what does support do?  DoorDash Credits.  They might tell you they’ll refund your payment method.  But you’ll still only get credits back, only useable on DoorDash.  

So if they mess up enough the only way to get your money back is to order again.  And it’s going to get just as messed up.  

Besides all of this the prices are entirely wrong for everything.  For every single available item you pay an up charge on the initial price.  Compare any in store price to DoorDash and it’s impossible to miss the upcharge on the subtotal.  Add taxes and fees.  Monitor taxes and fees.  Even the monthly $9 DashPass fee doesn’t change much of anything from the end user cost per order all considered.",1,False,Chukthu Poths,DashPash Causes Order Problems,doordash,719972451
2022-10-10 16:24:48,"I’ve ordered a few times from DoorDash and honestly support is impossible. Usually if I have to get something from a store, they don’t even list the right available items. I have to go through support and try to change the substitutions they allow to get what the driver says is available. Honestly at this point it’s less of a headache to get it myself!!! Not to mention support takes forever and usually just cancels the order when this happens so I get nothing. Not to mention I was promised credits as part of a refund when this last happened, they were never delivered, and when I asked support about it again they said they basically had no clue what I was talking about!!! It didn’t use to be this bad, the app was great for getting supplies when I had Covid, but it really went downhill!😡😡😡",2,False,Ha1rdye,Support is awful,doordash,719972451
2022-10-17 21:17:23,"I tried to place two orders yesterday and both were cancelled because both of the businesses were closed yet they were still available on the app. The money was taken out of my account. Fast forward to today, I’m having pain and discomfort so I order what I needed from cvs and it’s delivered to the wrong place.  I text’d contact support and showed them the picture the dasher send of the mat and door they delivered to. I also sent a picture of my mat to prove they delivered to the wrong place. They told me my case was under review and someone would make contact with me in 24 hours. I ordered medicine for pain to be delivered so I wouldn’t have to go get it myself. It was the dashers mistake but they refused to just resend my order. Three issues within two days, that’s too frequent. I’m deleting the app and choosing another option. This is ridiculous.",1,False,Naynay195,Unhappy Customer,doordash,719972451
2022-11-08 05:50:58,"The only problem with doordash is sometime they will have stores showing it’s available but they might be closed, then if your order it canceled you can get credit but if you get a refund back to your card it’s gonna take a whole week and most time you can’t pick if you want credit or your money back, and some of the dashers will steal your food so be careful and use Uber eats it’s the complete opposite of doordash. If your order get cancale your get your money back right then and there you don’t have to wait and they show you that the store is open or close and the right days and time they open",5,False,gayforkvng,The only problem,doordash,719972451
2022-10-09 03:44:41,"The title says it all. I don’t know how many times this service has left me hanging in Salt Lake waiting for food that’s cold, missing items or just doesn’t show up at all. Usually it’s a super long extended wait past the estimated time plus one of those other problems. They offer a fraction of compensation of what missing items cost. Even when a whole meal is missing from delivery or wrong they will try to give you a base refund taking 5-7 business days while you’re out of luck on feeding your family and everything else is closing. Most of it is the garbage quality of delivery drivers probably due to garbage pay despite the fact door dash emphasizes tips for better service. This is garbage I wish I had every penny back I’ve spent that DD made at this point. 
I’m probably 30 bad delivery’s deep and fully deleting this garbage.",1,False,DD Beyond Disapointed,Garbage service at rip off prices with no CS,doordash,719972451
2022-10-05 23:38:52,"Their dasher hit my car, the dasher’s insurance doesn’t cover me because they don’t cover rider services, and DoorDash denied me even after further investigation determined their dasher was found to be at fault. It’s been over a month and have not gotten any further word from DoorDash after numerous attempts to get an update or answer on my claim. Just a warning to current and future users of DoorDash, there is a huge loop hole that allows drivers with subpar coverage to drive for DoorDash and in the event of something like this happening, the customer or bystander is left dry to pay for damages that were completely the fault of the DoorDasher and DoorDash entirely when they refuse to do the right thing. You’re better off picking up your own food if you’re just going to be held accountable in the event of damages occurring regardless of who’s at fault. Very disappointed in DoorDash. I will be canceling my subscription.",1,False,Oscar1997Jimenez,Worst Company,doordash,719972451
2022-11-20 22:31:43,"I enjoy having the option of food being delivered to me. Especially when I work at a place where I cannot leave the campus, such as the hospital. Or when I live alone and sick, I can have someone deliver takeout, groceries, or even some medications for me. However, I only wish that the option for tipping the dasher pops up once the delivery is made, similar to UberEats. How can I properly tip them prior? Is that supposed to be motivation for the dasher to earn money? I don’t tip much anymore because when I do, my dasher doesn’t deliver well and becomes too complicated and doesn’t work out well. So I would like the option to tip after delivery has been completed if that is something that could be changed. Thank you.",3,False,CarinnMay,"Overall nice, but wish tip offering is AFTER",doordash,719972451
2022-11-01 20:33:30,"I hen I tell you the fact that ANYONE can work for this company and they don’t care about the way the treat you… I MEAN IT!!! I had a delivery driver who called cussing me out because they had to park ACROSS THE STREET instead of out front. Then when I opened the door and they were walking away, in front of my toddler they started CUSSING ME OUT! It was f you mf! And a bunch of other stuff, my baby was scared and started crying then my husband came out and all of a sudden this make delivery driver changed his tone. He got really nervous and afraid and tried to play victim. When I called customer service to report the incident they said the best they could do was refund me the $3 delivery fee. I miss the days when customer service mattered. I don’t expect people to take being treated like less than from anyone, but that should also mean you can’t treat customers like this with no repercussions.",1,False,Xtracelestial30,Terrible Service!!,doordash,719972451
2022-11-01 20:07:33,"DoorDash is certainly convenient sometimes, but the app can be somewhat frustrating. It’s possible that some of the problems are because of the way restaurants enter information—I have no idea how it works on that end—so I’ll stick with my biggest gripe: when I use the filters on the home page of the app and then spend a few seconds too long looking at a restaurant page (less than a minute is apparently too long, the filters have been reset when I come back. And then I have to set them again and start the whole process over. Extremely obnoxious. I know I’m not the only person who needs to browse, so how about keeping the filters until a person resets them or until they order?",3,False,Jsealand,Annoying filter issue,doordash,719972451
2022-12-04 18:55:17,I order the same order at the same location consistently for pickup. Twice now DoorDash has updated the location to somewhere 20 minutes away!! The first time the manager was understanding and made my order at their location but I had to wait about 20 minutes. This time the manager was extremely rude and said drive to the other location. I called customer service to just get a refund and they put me on a 20 minute hold just to of canceled the order on their end and not even give me a refund! The customer service assistant even told me to just drive and go ask anyways. What kind of buggy app and sub par customer service is this? This was my final straw with all the terrible experiences I’ve had so far. No more door dash- deleting my account and app. Try Uber eats or something more reliable instead.,1,False,n_k_lg,Changing location and poor customer service,doordash,719972451
2022-11-15 19:04:50,My first experience with this restaurant is the best first experience I’ve ever had with a restaurant. They far exceeded my expectations. I tried a bunch of different dishes and they were all amazing. I ordered the Mac and cheese but they were out of it so they substituted the Rasta pasta. So happy with the substitution!  The lunch special curry chicken was flavorful and had the perfect amount of heat. The steamed vegetables were tasty and not overlooked like in so many other places. The rice was perfectly cooked and was a great compliment to the chicken. The jerk chicken empanadas we’re out of this world!  And the sweet plantains were the perfect end to the meal. Pretty sure I’m going to order dinner from them tonight.,5,False,AdamEatsLife,Delicious food!,doordash,719972451
2022-09-20 16:36:36,They have no form of properly qualifying they’re drivers as there’s many that sign up and steal your food by not delivering it. Then when you try to get a refund DoorDash declines that request. I had a guy take a picture of the road not even getting off his car just opening the door while my order is clearly in his hands and driving off with the food all caught on my Ring Security Camera. Do not order from here even the regular drivers constantly forget to get your whole order or properly ask for the items. Many times I’ve had to deal with wrong orders and missing items. They are terrible!,5,False,Jake Godx,THIEVES,doordash,719972451
2022-09-27 02:35:34,"if I could give zero stars I would. Using another card on an account can result in the cardholder being charged for dashpass for months, even after the account owner removes the card and cancels DoorDash on their account. This means that multiple people can be paying for a dashpass that DOES NOT EXIST. That’s not all! sometimes they will charge you once, sometimes TWICE a month for the same dashpass. What does this mean? Well multiple members of my family have been both paying for my sister’s dash pass. We are talking about being charged $20, $30, $40 a month for a service NOT PROVIDED. This level of negligence is embarrassing at best and fraud at worst. didn’t sign up for DoorDash at all? Don’t worry, they will still find a way to steal your money!  Plenty online have mentioned being charged for a pass despite never signing up for a trial in the first place!",1,False,AnonymousRater1,DOORDASH PROCESSING STEALS UR MONEY,doordash,719972451
2022-10-13 00:40:11,"My account has been deactivated for no reason twice in the last 3 months and then a few days ago i had ordered food and didn’t receive part of my order. i contacted support in order to either get my food or a refund for the stuff i never got. the lady on support told me there was nothing she could do and refused to let me speak to a supervisor or superior (which i wasn’t going to do to get her in trouble, i know some things they don’t have the power to override). i hung up and called back because i wasn’t taking the unnecessary rudeness anymore and the next person told me they could issue me a credit which i was fine with. I hung up and thought nothing of it but today opened the app to find it had been deactivated again. doordash is literal trash and i will never be buying anything through them again",1,False,McKennaStyles❤️,Literally a scam at this point,doordash,719972451
2022-09-26 04:51:44,"I’ve wrote a review before and it was a 5 star but this is very frustrating, I’ve never been this upset with DoorDash but I am . I am not lying or scamming DoorDash for credits but I’ve ordered food and got denied compensation due to having many reports but because DoorDash or the restaurant constantly mess up my food ! I’m upset because I paid 17$ and couldn’t even receive credit but completely am going to bed hungry! I haven’t received my order and the dasher did not deliver it to the right address because it says she left it but I had not seen a SINGLE BAG FOR MY FOOD AND IM VERY UPSET I even feel hatred for DoorDash because of how often they’ve done nothing but completely messed up all my orders! PretttL is the name on DoorDash and I must say I’m very very mad still I worked too hard for the money I paid for that food for so I really was almost crying bc I just wanted food 🙃",1,False,thchsbab,I hate them so much,doordash,719972451
2022-09-19 00:53:56,"I rarely post reviews but felt like I shouldn’t let these issues sit as they could impact others not paying attention. We will be deleting this app after tonight’s experience. 

1. Doordash provided me a promo to entice me to place an order. At checkout they declined to honor that promo. There were no explanations. 
2. Doordash advertised no delivery fee initially for the restaurant I was ordering from, however, at checkout it somehow added a deliver fee. Was that a bug? I’m not sure. But given the other issues my guess is it’s a feature and they’re advertising of fee is wonky at best. 
3. Even if there was no “delivery” fee there was a 15% “service fee” which is not for the dasher. they mix that additional fee into the taxes section of the bill. Let’s face it Doordash, that’s a delivery fee through the eyes of the consumer trying to figure out how much it will cost to order delivery. 
4. They promote a monthly pass and that you can sign up for a trial to fees waived. However, when I went to sign up for that the app again had another “error” and wouldn’t apply. 

All in all, my order would have been 25-30% more expensive than just picking up. For some that may be worth it. But even for those that it is, I’m sure they’d like transparency.",1,False,Licany2,Deceptive advertising,doordash,719972451
2022-09-24 23:25:51,"Wowza! I hadn’t read any of the reviews before I placed my order. In any case, I was very happy with the app as well as the speedy service. My delivery driver was kind and patient with trying to locate my place (he actually tried calling but I didn’t realize that I had my phone on silent and I was out in my garden awaiting my order/watering plants). Thankfully I looked at my phone and saw that he had messaged me asking for more specific directions to my home. Within a couple minutes of messaging him back, BAM! My order was here! Yay! First time Doordash user, definitely will be a repeat customer. Thanks!! :-)",5,False,shae2468,I didn’t have any problems,doordash,719972451
2022-11-09 01:00:56,"I am a dash pass member. I frequently order groceries from a local retailer. Whenever they do not have an item, a refund is processed for the item. So if I order 25 things and 5 are not available they have to refund me for 5.  Well in the system it looks like I am always requesting refunds, which I am not. So if I order from a restaurant and do not receive all of my items I am unable to get refunded because the computer looks at all refunds the same. So in a sense it is not worth it to get the Dash pass because if I am missing items they refuse to refund me my money from fast food restaurants. It is very frustrating.  And they do not take your word over a $5 item.. not good customer service at all…",3,False,Tonisstuff,Isometimes I get shortchanged,doordash,719972451
2022-11-25 22:20:20,"I have no idea how many times my order has been canceled after I’ve waited and waited. Finally writing A review on this app after my terrible experience about 10 minutes ago. I ordered a Wendy’s meal at 4:22 PM. At first estimated delivery was 4:40 PM then it constantly got pushed back until delivery time was 5:20 PM. Mind you this Wendy’s is a five minute drive from my house. I can’t drive due to medical reasons so I was really relying on DoorDash for my daughters birthday dinner that’s what she wanted. however, at 5:20 PM I got the notification that my order was canceled because Wendy’s computers never got it. I called Wendy’s and they had prepared the order and the Dasher just never showed up. I asked for a refund on the DoorDash app and it has been five days and no show of me getting my money back. absolutely disgusted.",2,False,Adrienna_DuBois,Disgusted,doordash,719972451
2022-11-13 17:30:30,"In January 2022 I placed an order with DoorDash at IHOP. I was told the order was picked up but I never received the order. I received a refund from DoorDash.  Saturday, November 12, 2022 I decided to give DoorDash another try.  I ordered from ihop with DoorDash again.  The apt said my food was on the way.  The driver was Patrice and I watched the apt of her entering my subdivision.  I then looked at my surveillance cameras and observed a gold color car stopped in front of my house.  I then received a notice that my food was delivered and a photo of the food in a bag. It look like it was in her vehicle when she took the photo.  She never exited the car and drove off without me receiving the food.  I called DoorDash and the said I will not receive a refund because I had a duplicate in January.  So I received no food and out of my money.  I will never use DoorDash again.   Bad customer service.  Deleted the apt.",1,False,kgnola,KGC,doordash,719972451
2022-10-09 22:22:31,I ordered from DoorDash and when the driver called me to say that he couldn’t find my place I was giving him directions on how to get to my place he got all flustered and told me I don’t know man I don’t know I just don’t know where I’m going I’m going in circles and I said well maybe you should have a job like this if you don’t know directions then he’s like well where do I go and I go to where are you at cause I don’t know man I don’t know there’s no street signs there’s street signs all over. So if you ever get Andrew as your door dasher make sure to cancel that order and order from someone else. Not only did I not get my food but when I went to re-order he had taken so long that the place that I ordered from was closed. Terrible terrible terrible if I could do a negative rating I would do a -75 Andrew is a terrible employee,1,False,Thorne68,Insubordinate employees,doordash,719972451
2022-12-06 01:51:44,I have an issue were I order something even with paying for premium fast delivery were drivers will add to there route and deliver to people who ordered after first and wait at other restaurants by the time I get my food it’s 30 to 40 minutes past delivery time and my food is ice cold because the drivers are not using hot bags and it’s way over the delivery time and I’ve had 3 instances of drivers dropping food off around the block from my house I’ve lucked out and managed to get it before someone else has but there needs to be consistency across the board cause if you think about say you order a gyro like I did today it has lettuce in it by the time I get it it’s super soggy and already gone cold even though i pay for fast delivery and dashpass,2,False,joed1234321,Awesome app poorly executed,doordash,719972451
2022-12-02 10:35:20,"I started DoorDash a couple months ago. Out of the 12 orders I made, 3 were incorrect. Each time they told me I would “get a full refund” because they are “so sorry this happened.”

This most recent time I didn’t even get my order. I talked to DoorDash. They told me they weren’t refunding me, then ended their chat. I entered chat again and they immediately ended it. I entered the help chat again. Same thing. I entered it again, and the person told me there was a glitch and I was charged incorrectly. Then said they wouldn’t deliver the food or refund me. Then ended chat. A “manager” sent me an email apologizing and then, said they wouldn’t refund me. 
So I decided to look at my refund history. They didn’t refund anything.

I’m down quite a bit of money from lies.

Don’t use this app. They literally steal your money and their customer service is horrible.

They asked me to wait 24 hours to “research and get back to me” and after 24 hours never once reached out. Now the app says my issue was resolved and I can’t open a ticket again.

Have to go to go to my credit card company and hopefully I can get refunded back what they stole.

Don’t ever use DoorDash. Grub hub at least has decent customer service.",1,False,LazyFox Reviews,They Literally Steal Your Money,doordash,719972451
2022-11-25 00:43:21,I know I don’t need to do this many reviews but it beats trying to explain myself like 7 times . I just deleted this app . The rep never fixed my issue . I was simply going to order a pizza and cheese sticks from Pizza Hut . Your app was going to charge me nearly 50 dollars . I went to that resteraunt and ordered the very same thing and got it for less than 30 . They even said wow to that price . I don’t want anymore emails from y’all . The rep still hasn’t fixed the problem. I’m just done with door dash . I will go get the food myself and using the example I just gave save 20 dollars in fees for a store that is like 20 miles from me. Don’t let them lie to you they found my number when they ended the chat because I didn’t provide it . They don’t need the number or email just to answer that one question.,1,False,Tinajune,What people should know,doordash,719972451
2022-10-01 00:23:30,The worst customer service ever!!! Ordered dinner that worth $100  and waited an hour but nothing was delivered even though the driver put my order was delivered. When I reported the problem i was told that my report has been noted and someone was going to contact me but nobody did. I contacted the customer support and they said at first i was supposed to contact them right away when i told them what happened they said wat for an email and of course nothing so I contacted back and they told me that they can’t do anything about my last order and i was not going to get any kind of refund. I’ve been using the app for a few years never had any problem before this so very DISAPPOINTED not sure if i can order something else again knowing I’m not going to get any help if something like this happen again.,1,False,lcfrndrsn,Missing order,doordash,719972451
2022-12-11 02:36:33,"I was looking through dash pass options, clicked a link I thought would take me to more information but it instead immediately subscribed me, something I was not looking to do. So I go to try and cancel the subscription. As I’m doing so, the app offers me 2 months free trial to dash pass. Ok cool, that’s fine. So I follow through with canceling my unintentional subscription. Open the app a few days later to find the dash pass trial is gone. I call and ask about it and am not given any real answer, just told “well there’s nothing we can do about it”. So they made an offer, a promise if you will, I accepted, then they decided they just weren’t going to follow through with it. That they could renege on a deal. Strikes me as shady and unethical at a minimum. So despite using this app routinely, you all have now lost a customer.",1,False,W1018,Used to love this app but,doordash,719972451
2022-11-28 22:16:05,"As DoorDash has evolved it has taken on more and more shady business practices.  Today, if I order say a pizza and a couple sodas but they don’t bring the soda.  They will credit your account instead of bringing you what you paid for already.  This way you have to order again and pay the delivery fees and whatever other bloated charge they want to add on.  Sure you could credit back to the original payment method but that doesn’t change the fact that you didn’t get what you paid for or that you have to pay extra again to get it.  They have tried to take the responsibility off of them by saying “it’s the stores fault”, “our drivers don’t know”….  Well, they used too….  Then you want me to tip the driver who isn’t actually doing anything at all now?  Right………

Like I said….  It used to be good.",1,False,Endemic689,Used to be good,doordash,719972451
2022-11-09 17:42:03,"I usually always go to the store buy & pick up my own food. Recently i’ve been using this app. All the food is taxed on top of the actual price through this app, On top of that you want me to wait an hour for the delivery, and still want me to give the driver a tip. Not happening. My food could usually cost 10$ and i’ll be paying 20$ just for the food before the delivery prices and taxes come in. It can say it’s an 8 minute pick up but 50 minute delivery when the store is down the street.. I’m sorry but this app is really unacceptable looking at it from someone who usually does it themselves. It’s a scam and you guys are getting a lot of money out of this and still want me to pay a tip to the dasher. I’m sorry but you guys can pay the tip if my order is 10$ more then what it usually will be. (not including delivery, taxes, or tip)",1,False,Faithhlol,Ummm…,doordash,719972451
2022-11-15 00:19:47,"I can’t leave a poor review for my driver after I filled a complaint? I waited 45 min for a pop I ordered, it was sent to the completely wrong house. It wasn’t a complicated address. I even gave directions in the description in case they struggled. Yet, my dasher now gets my tip and no poor review. Gets out scotch free. All I get is a REDUND so I can order it again and try again. No coupons, no discount, just a chance to give them their money back all over again. So now, 80+min for my order as I try again. This is why I’ve never used DoorDash and lesson learned, I’ll never use it again after today.

Not to mention, the pop was for kids… by the time they get here they’ll get put in the fridge for tomorrow because it’ll be their bedtime. So now I have to deal with disappointed kids. Thanks.",1,False,Essence Myerholtz,System is messed up,doordash,719972451
2022-10-07 23:29:17,"I use DD all of the time, and I’m even a dasher myself. Though, I feel like there could be some ways the communication between the dasher and their customer(s) can be better.

• a way to see how busy an area is when ordering to get a rough gauge of how long the delivery may take.
• a pop up of sorts, that would encourage a customer to tip more if an area or specific restaurant has long wait times, like for Taco Bell at night time. 
• the ability to let us choose a cash tip option. Sometimes it’s much easier to tip cash, but since it’s a dying currency, I can understand why it’s not an option.",4,False,Skysder,Some suggestions for better dasher-customer communication,doordash,719972451
