date,developerResponse,review,rating,isEdited,title,userName,app_name,app_id
2022-10-26 23:49:37,,GrubHub is convenient and less expensive than other delivery places often food does get delivered cold and constant missing items. Most drivers are kind. GrubHub refunds quickly and has mostly nice customer service. Overall great. Just have had some incidents.,4,False,Here's my honest opinion,Senai 17,grubhub,302920553
2022-10-14 23:33:02,"{'id': 32675882, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-19T19:23:47Z'}","I’ve had too many orders change the delivery time. Worst part is that GrubHub has a policy that says “Food late, we’ll give you a voucher” but they change the delivery time before you can even put that option in. Customer service is hit or miss. Honestly you’re better off with UberEats or DoorDash.",3,False,Random Delivery Times & Terrible Customer Service,ninabee143,grubhub,302920553
2022-10-12 04:11:47,"{'id': 32557876, 'body': 'Hello MimsandOpel , Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-13T15:22:34Z'}","Grub hub never rings the bell or texts.  They just leave the food and hope you’ll wander to the front door and see it’s there.  You can put a note on your order, you can click the little check that says ‘text me’, you can tip $10…..but it doesn’t matter.   Your food will sit there outside and you’ll never even know it.   This has happened over and over and over again.  Completely insane way to run a delivery service.  Bye grub hub.",1,False,Awful,MimsandOpel,grubhub,302920553
2022-09-29 02:18:10,,"We order on an iPad.  When we order too many line items it won’t allow us to scroll to the bottom.  We have to delete an item or 2 in order to verify what’s not visible on the screen, then go back and increase/add items.",4,False,Screen limitation,DaleHxxx,grubhub,302920553
2022-11-20 23:24:57,"{'id': 33311323, 'body': '• Hello Jaymaorange, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-11-22T17:29:52Z'}",Not feeling well so have gotten grub hub this weekend for the family.  I’ve ordered it 4 times in two days.  Three out of four times the order was wrong.  The last time it took 2x the length of time it was suppose to and when it got here the ice cream was almost completely melted.  Did I mention it was not even the correct order?  You pay extra for convenience but all you get is cold food you didn’t even want.,1,False,It’s almost always wrong,jaymaorange,grubhub,302920553
2022-11-07 01:56:22,"{'id': 33055500, 'body': 'Hello Just_Call_Me_Melon, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-11-09T04:27:42Z'}","He didn’t drop off my food when I was waiting at the drop off. Refused to give any landmarks when I asked for them; and there are VERY obvious landmarks. Grubhub gave me a re-delivery but decided to assign the SAME driver who didn’t deliver the first time. Didn’t accept my order cancel which is fine, but still decided to do a second delivery. So the driver still got my money! I’m okay with the restaurant being paired but why should he get my money when he ruined my night?",1,False,Bad Delivery Driver,Just_Call_Me_Melon,grubhub,302920553
2022-10-31 23:11:01,"{'id': 32932338, 'body': 'Thank you for taking the time to provide feedback about your experience. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-11-02T13:08:01Z'}","Be warned—if you’re ordering group lunch for you and your co-workers, the receipt GrubHub provides is not itemized… it only lists the amount for your order, even if you paid the whole bill. Itemized receipts are a requirement most companies have when it’s time to get reimbursed. I was shocked when the GrubHub costumer care representative just told me I’d need to contact everyone of my coworkers who ordered food using the Group Order link that’s generated through the Apps

I’d stick with UberEats.",1,False,Receipts Not Itemized,Davey the Systems Engineer,grubhub,302920553
2022-10-22 21:33:21,,"Couldn’t figure out how to apply gift card.  Committed to pay out of pocket and finally found the option during review.  Not intuitive.  HIGHLY RECOMMEND you add a note to payment screen that says, “Have a gift card?  You can apply it at the final review/ next screen.”",4,False,Panera and gift card,drcybernut,grubhub,302920553
2022-10-02 01:43:31,"{'id': 32447246, 'body': 'Hello Landft, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-07T17:21:49Z'}",Twice when ordering from Applebees there were items missing from my order.  The first time a meal was left on the counter and the second time one item was missed.  Applebees said I need to contact Grubhub for a refund.  I was not able to find any contact info for Grubhub so I was out the food and the money.    On the second order I did tell them of the prior error in the comments but I surmise they don’t care.  They got their money at my loss.,1,False,Missed items,Landft,grubhub,302920553
2022-09-28 23:48:18,"{'id': 32365658, 'body': 'Hello Mattix2, Thank you for taking the time to provide feedback about your experience. Please contact us at grubhub.com/help.contact-us if you have any additional questions or concerns.', 'modified': '2022-10-03T17:49:24Z'}","I like Grubhub. I order a few times a week through the app in spite of any issues that may arise. 
Firstly, their customer service is really outstanding. Each person tries their best to respectfully solve your issue. 
I have to mention the prices are quite high and by the time you come out of the app you are paying a pretty penny for your food. 
Many of the restaurant employees don’t read the order properly either. 
Lastly, time is never a priority. The drivers often come from all over to bring the food and by the time it gets here it’s cold. 
In spite of all this Grubhub is the best app. And by all but a few dollars worth the price.",3,False,Grubhub Review,Mattix2,grubhub,302920553
2022-09-24 18:59:04,"{'id': 32304955, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-09-29T16:28:08Z'}","After being delayed once I looked back on the map and the driver still wasn’t going to the store. Contacted customer service, said it would be around 30 more minutes (another delay). I had so much time to think about how lazy I am and decided to get get it myself. God as my witness the restaurant was 5 minutes to my house, terrible all around. First time using Grubhub too. Despite doordash having a terrible menu it’s much more efficient.",1,False,Food never came,juicy Brad,grubhub,302920553
2022-12-19 01:29:47,"{'id': 33834379, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear it didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-12-20T14:28:54Z'}","It’s bad enough the amount of fees they tack on to every order, but most of the menu prices are dollars more than what the restaurant charges. What would have been an $18 order from a restaurant jumped up to $35 before tip solely from fees, taxes, and GH charging $3 more per item from that restaurant. 

Never again. I’ve had my account since they came to Chicago, but I will not use them anymore at all. Nearly $20 surcharge is ridiculous.",1,False,Just order from the restaurant directly,Ssrosado,grubhub,302920553
2022-12-16 02:33:25,"{'id': 33778257, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear it didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-12-17T14:48:30Z'}","Be careful… Grubhub is NOT reliable. It seems like the delivery drivers are NOT trained to double check “orders.” They simply  pick up without confirming they have everything. 

What’s worse is that once you claim that food is missing on the Grubhub help service, all they do is say “sorry and refund you.” They miss the whole point of the inconvenience they have caused and the reason why we ordered delivery for a reason!! They’re ridiculous!!",1,False,Always missing food!!!,supr_mars49,grubhub,302920553
2022-12-10 21:47:08,,"I switched to Grubhub after noticing an alarming decline in quality of customer service, delivery delays, and rude/unprofessional  delivery drivers with Uber eats. I’ve never had a bad experience with Grubhub and have has delivery drivers go above and beyond.",5,False,Much better quality than Uber eats,MrsLebronJames,grubhub,302920553
2022-09-21 20:16:24,,"I wish you could do a tip adjust on the app. I tip low because some drivers are horrible but once in a while I get an awesome driver, it would be nice to adjust that tip instead of having to have cash on hand to give them.",5,False,Tips,steph litch,grubhub,302920553
2022-11-02 07:22:06,"{'id': 32992452, 'body': 'Hi njellybean3,\n\nThank you for reaching out to Grubhub. We are so sorry to hear that you had a poor experience with your order. In order to investigate the issue further, would you mind sending us some additional information (Order Number) about what happened?\n\nI look forward to hearing from you and helping you with this issue.\n\nBest regards,\n\nDominique', 'modified': '2022-11-06T02:24:59Z'}","I Order 30 minutes before the store was supposed to close, when the driver got there they told them they didn’t make the order, driver leaves I never get my order, after 50 minutes of waiting I contacted customer service to find out they cancelled it because it wasn’t made and I don’t find out till 30 minutes after I was supposed to get my order and only because I contacted them",1,False,Terrible customer service,njellybean3,grubhub,302920553
2022-12-08 04:41:19,,"Best experience I have ever had with a delivery service ! Not sure how they handle undelivered items so maybe I am biased at the moment but the food was warm and on time , can’t say enough about my delivery person .",5,False,Door dash is terrible switch to Grubhub,smokeitshootitsnort,grubhub,302920553
2022-12-20 00:53:02,"{'id': 33858981, 'body': 'Hello Alyssamarief9, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-21T14:44:18Z'}","Horrible service from this service. Ordered food from a restaurant, waited an hour and the food still hadn’t been picked up. When we called to get a refund, the lady said the restaurant had to. But when we called the restaurant, the owner said grub hub had to issue the refund. I’m extremely unhappy with how unhelpful Grubhub was. They offered no account credit or any kind of help. 

Use doordash or literally any other food delivery app. This one is garbage.",1,False,Terrible Customer Service,Alyssamarief9,grubhub,302920553
2022-12-17 00:48:48,"{'id': 33810393, 'body': 'Hello GreggerATX, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-19T15:28:05Z'}","I have caught them charging higher food costs than they quote on a regular basis. When you call them out on it sometimes they’ll correct it, sometimes they’ll say they can’t do anything and sometimes they just disconnect because they don’t care to help you and are blowing through a massive backlog of upset customers. Terrible business. I hope they get in trouble for all the people they are stealing from.",1,False,Crooks with Terrible Customer Service,GreggerATX,grubhub,302920553
2022-12-16 00:17:47,"{'id': 33778294, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear it didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-12-17T14:54:07Z'}",Often the app tells me my food is delivered but it’s not! There’s no accountability! They will sometimes refund your money (3-5 business days) and sometimes not! The people in customer service (like Emily H) just stop the chat whenever you tell them that just getting a refund in 3-5 business days and no food is not satisfactory just hang up and get off the chat. For the high cost I would imagine better customer service!,1,False,Horrible customer service!,Brett4100,grubhub,302920553
2022-10-14 23:18:32,"{'id': 32675842, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-19T19:20:35Z'}","I ordered from a place called hooties burger bar. I get my food and it’s just hooters. Had I known it was hooters I wouldn’t have placed the order to begin with because hooters is one of those places where the food is only good if you’re right there. The lettuce was slimy and transparent, bread was soggy as well as the pickles, and the fries were cold and hard. Completely inedible. This was a $50 order and grub hub only gave me a $7 coupon to rectify the situation. I’ll be sticking with door dash.",1,False,Don’t use grub hub,mostannoyingwaytorateever,grubhub,302920553
2022-10-08 22:59:18,,"It brings me the food 
Thanks again for letting them live together and we live on our website so they will continue on the same website for all your new lives together 
I like food 
It brings the food",5,False,GHub iz 4 fud,ThugginCat,grubhub,302920553
2022-10-07 19:17:36,,"Use it often and have found that it’s the best one for many reasons, one big one being that they are efficient and rarely mess up and are affordable most of the time.",5,False,Use it all the time,CDsMom,grubhub,302920553
2022-09-28 18:55:05,"{'id': 32365249, 'body': 'Hello Hangry, thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned.', 'modified': '2022-10-03T17:25:44Z'}","Drivers seem to think they don’t have to go into the building to deliver your food but simply text you and tell you I am here. When there’s a clear note in the comments asking it to be delivered to a specific place and your name. Then I’m given a credit thankfully and a coupon for my troubles that I can’t even use on the replacement order because my replacement order isn’t even big enough. I’m done with GrubHub.

Hangry",1,False,No Show Food,Hangry Angel,grubhub,302920553
2022-12-17 21:29:03,,Each time we have ordered from this app the deliveries are prompt and the drivers are always courteous. We will continue to use Grub Hub for all our delivery orders! Thanks for the great service!!,5,False,Always on time and great customer service,May and Tyson,grubhub,302920553
2022-12-19 08:53:23,"{'id': 33835737, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear it didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-12-20T15:34:31Z'}","Just use Uber eats or door dash. This app is not worth using period. It used to be fantastic, now it’s a dumpster fire. Food will be extremely late or not arrive at all. When this inevitably happens, getting your money back is next to impossible. They bend over backwards to try to make YOU cancel the order so they can keep your money. After 5 or so terrible customer service experiences I’m finally deleting this and never looking back.",1,False,This app is trash,gagahshe,grubhub,302920553
2022-12-10 20:28:47,,"This was the first time we ordered from GrubHub and everything went smoothly.
We have a year membership and we are hoping that GrubHub continues to receive a 5 Star Rating from us. Keep up the good work.",5,False,First Timer,Grandchildren7,grubhub,302920553
2022-11-10 18:22:51,"{'id': 33121687, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. Please contact us at\ngrubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-11-12T15:21:03Z'}",Account has been compromised multiple times with zero context on what happened or how to gain access back to my account from the GrubHub team. Overall terrible experience and now have to change cards and go through a number of other related efforts. Cannot even gain access back to my account because the team has not reset correct email in account. Avoid putting your info and data here.,1,False,"Horrible, unsecure",criticalthinkingiseZ,grubhub,302920553
2022-09-17 01:04:03,"{'id': 32176523, 'body': 'Hello Pandebonita, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please visit https://www.grubhub.com/help/contact-us  so we can look into this for you.', 'modified': '2022-09-22T17:07:11Z'}","I was waiting outside for my delivery driver, she barely answer the phone to follow my instructions to the delivery, marked the order as delivered and just ran away with my food, never returned the food to the restaurant and establishment has confirmed has happened twice. If you contact customer service they just cancelled the order and erase any proof of the robbery. Very disappointed since I’ve been ordering a lot of food without issues before.",1,False,Driver stole my food,pandebonita,grubhub,302920553
2022-11-20 18:34:31,"{'id': 33311246, 'body': 'Hi Bora,  \n  \n\xa0\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear you had trouble with the App. Please contact us via our updated link for assistance with this: https://www.grubhub.com/help/contact-us\n  \nThank you,  \nMaryah M', 'modified': '2022-11-22T17:24:43Z'}","First order the delivery driver disappeared off the face of the earth. Second order gets cancelled because of a menu issue. 

Seamless & Grubhub. If your drivers can not commit to a delivery and your vendors can not commit to a menu or product then you literally have nothing here. Your entire business model is falling apart and will soon fail if you don’t tighten up the ship and hold people accountable. I will never use you again. Terrible.",1,False,Died of starvation today.,Bora De,grubhub,302920553
2022-11-05 21:04:07,,Menu items are so marked up that I only use it when I have to since I’m disabled. Why not make items the same price as you would if picking up (OR A LITTLE ABOVE since the restaurant does have to do a LITTLE extra for GrubHub deliveries) and still collect your normal fees?,4,False,Convenient but pricey,Vashtai,grubhub,302920553
2022-10-30 03:28:24,"{'id': 32896422, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-11-01T02:48:56Z'}",GrubHub is the actual worst. I could get my food here within a more reasonable timeframe (sooner than 2 hours after all their delays). It is frustrating they keep stringing you along without just telling you the food isn’t coming or they have no one to pick it up. I’m disappointed in their processes and won’t ever order through them again as more often than not I have experienced issues.,1,False,Worst food delivery app ever,Ashley B1924,grubhub,302920553
2022-10-08 20:46:10,,"I have very specific, yet simple, delivery instructions. Most drivers respect them. Some seem to not be able. A few have been downright rude, citing the amount of tip (20%) as insignificant and not enough to make it worth delivering to my door.",4,False,Some drivers get 5 stars; some drivers get 2 stars; some get MINUS STARS,ikjhu,grubhub,302920553
2022-09-23 23:07:07,"{'id': 32287571, 'body': ""Thank you for bringing this to our attention. We appreciate the feedback and we'll be sure to pass it along."", 'modified': '2022-09-28T19:37:01Z'}",Though it’s an occasionally necessary service. Inconsistencies abound in ordering. The drivers consistently fail to do simple things like count the items and or make sure utensils or sauces are present. And when a mistake is made which is frequently there’s no way to address the issue with the restaurant and or fix on the spot.,2,False,Expensive inconsistent and lacking quality controls.,PaulCernech,grubhub,302920553
2022-09-12 23:37:36,"{'id': 32080981, 'body': 'Hello DallasSkye,  \n\nWe are sorry to hear about what happened and we appreciate your feedback. Grubhub takes these matters very seriously. We ask that you reach out to us at www.grubhub.com/help/contact-us so we can look into this further for you.', 'modified': '2022-09-18T13:46:26Z'}","My bank account was hacked through Grubhub and they cleared out significant amounts of money from my bank all linked to Grubhub. They placed very high dollar fraudulent orders out of state and Grubhub doesn’t even give you, the driver or the help chat agent the ability to cancel a live order or a number to talk to for direct help. 3-5 business days to get a refund. I strongly urge you to NEVER download this app.I had to google Grubhub customer service number to even find any help.",1,False,UNSAFE APP! STAY AWAY! BANK ACCOUNT HACKED!,DallasSkye,grubhub,302920553
2022-12-03 17:33:21,"{'id': 33616339, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-08T18:53:39Z'}","I’m sick and tired of drivers not delivering food. I was told my address was incorrect when in reality the driver was at the wrong part of the complex.  When I contacted customer service, they gave me 60 days free of some perk, which I told him I didn’t want but she was not helpful in getting my food reordered. I am done with these food delivery apps because there have been too many issues and not enough accountability for the drivers.",1,False,Tired of bad service,nbright93,grubhub,302920553
2022-10-15 01:18:08,"{'id': 32675807, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-19T19:18:38Z'}","Placed an order, but got an “oops a problem occurred” message, they still charged my account and held the money until I chatted with them for an hour. They would do nothing to compensate my wasted time or missed window to order the food I wanted because my account was new. Buyer beware, I’ve had pleasant experiences with postmates, ubereats, and DoorDash, when there’s an issue they’ve made it right, I’m never using grubhub again.",1,False,Terrible customer service,Seemonkey08,grubhub,302920553
2022-12-16 08:14:49,,I love GrubHub they always come through when I’m hungry. GrubHub has the best drivers GrubHub brings the best food and it does it in a timely manner there’s just something about Grubhub that I can’t live without absolutely love it. I love the city of Portland and I love GrubHub service in it.,5,False,GrubHub is the best!!!!,MOODI BRUDI,grubhub,302920553
2022-11-23 19:16:22,,My other apps didn’t always have drivers available which was frustrating but so far grub hub has come through. So far.,5,False,They actually have drivers,Nativebunny,grubhub,302920553
2022-10-09 23:28:16,"{'id': 32513109, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-10-11T14:43:29Z'}","I’ve been trying to get a gift card issue resolved for over a month. Every time I follow up in chat, they say “we will follow up in 48 hours” which of course never happens. So my account has been under review for a month and while they review, i can’t use my gift card. Smh! They just give you the runaround without really trying to resolve the issue. Never again!",2,False,WORST CUSTOMER SERVICE,Sheba5891,grubhub,302920553
2022-10-06 05:37:16,"{'id': 32450893, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-10-08T00:22:59Z'}","Out of the three delivery companies I’ve tried (Doordash, Uber Eats and Grubhub), this one has the cheapest rates. The drivers are also usually pretty nice and fast. The only downside is that once you have a few orders refunded, you’re told that they can’t do anything for you. I have problems with almost every other order, but since I got it delivered it can’t be fixed or refunded.",2,False,Decent,RaeOfSunshine-21,grubhub,302920553
2022-10-05 20:31:28,"{'id': 32449875, 'body': 'Hello Slime, thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned.', 'modified': '2022-10-07T21:47:42Z'}","I placed an order for one hamburger and a soda to drink from a hamburger restaurant. First, my order took an HOUR. Then, my order was assigned to two different drivers. Lastly, 5 mins before my delivery was due, I get a call and email saying my order was cancelled, which wasn’t my doing. Then when I called GrubHub customer support, I was only offered a $5 credit towards my next order. Completely ridiculous.",1,False,Ridiculous First Time Experience,slime queen 123,grubhub,302920553
2022-09-21 02:20:47,"{'id': 32219532, 'body': 'Thank you for your feedback! If you can please contact us at\xa0https://www.grubhub.com/help/contact-us so that we can assist you further.', 'modified': '2022-09-25T22:46:47Z'}","My account got hacked. Someone placed an unauthorized ordered and then updated the email address to theirs. So I wasn’t able to login mine again. Called customer service, they were trying to send the reset password to the associate account which has already been changed! But they just didn’t understand that and kept saying I sent a password reset to your email. Will never use the app again!",1,False,Account hacked,Joeyhunyu,grubhub,302920553
2022-10-03 07:57:26,"{'id': 32431050, 'body': 'Thank you for taking the time to provide feedback\nabout your experience. We’re sorry to hear your order\ndidn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-06T22:01:19Z'}",I have grub hub plus and it’s just not worth it. Instead of charging you delivery they just Jack up all the prices on every item. The delivery service is god awful since going to plus and instead of giving you a legitimate refund they give me a small fraction of what you paid and tell you you have 30 days to order through the app to receive the refund. It’s a pointless cycle. Just say no.,1,False,Just don’t do it,Briankeithv,grubhub,302920553
2022-12-08 15:14:19,"{'id': 33649615, 'body': 'Hello 8274817155,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your account was compromised. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-11T01:49:46Z'}","I had my account hacked and someone changed the email address associated with my original account and is (still!!) 
 using my personal credit card in my account to order food from another state. I tried contacting Grub Hub immediately. It has been 72 hours, ive spoke with at least 3 different individuals and it hasnt beeen resolved. Grub hub does not care about their customers or protecting private information.",1,False,The WORST customer service,8274817155,grubhub,302920553
2022-10-12 19:58:12,,It’s tough to leave the house with 2 children sometimes so being able to order food and trust a service that delivers is a huge convenience!!!,5,False,Convenience!!!,Gamerforlyfe,grubhub,302920553
2022-11-22 01:33:08,"{'id': 33335573, 'body': 'Hello Tloislane007,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-11-23T21:38:32Z'}","Drivers picking up multiple orders last few times has resulted in stone cold food. I literally saw the guy sit in a parking lot away from my restaurant after picking up my order waiting on another order. He could have delivered the food in the the time he sat there. Food arrives stone cold. $30 worth of cold, gross, soggy food. Grubhub offered this Grubhub plus member $5 to make up for it. Uber eats from now on. Deleting app",1,False,Drivers picking up multiple orders cold food,Tloislane007,grubhub,302920553
2022-11-19 21:24:38,"{'id': 33288210, 'body': 'Hello pdboi1992,\xa0\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.\n\n-Grubhub', 'modified': '2022-11-21T18:22:01Z'}",They are adding money to you orders after you have already paid. They are trying to claim that it is because of price discrepancies at the restaurant but it’s not. It is because this company is not updating prices on their app like they are suppose to do so stuff like this does not happen. I will be talking to all my restaurant owner friends to take grubhub off of their delivery options for over charging costumers.,1,False,Check your totals,pdboi1992,grubhub,302920553
2022-11-11 00:53:45,"{'id': 33052174, 'body': 'Hi Stringofnumbersandletters, Grubhub here. We wanted to extend our apologies for this experience. Feel Free to reach out any time at 877-585-1085, so that we can discuss your concern further. Thank you for choosing Grubhub!', 'modified': '2022-11-11T00:53:46Z'}","It’s so dang expensive. It literally doubles the cost. $30 for $15 order.

Update: I called like they suggested and they said I could have a five dollar credit toward my next order. I told them I wasn’t going to be using them again and they told me they tried to give me a refund but “the system wouldn’t let me.” 

Changing to one star. You literally added insult to injury and wasted my time.",1,True,"Expensive, follow up made it worse",Stringofnumbersandletters,grubhub,302920553
2022-10-30 16:32:29,"{'id': 32918656, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-11-02T01:21:14Z'}","Two terrible GrubHub experiences. First one, took them over an hour to deliver and kept updating the delivery time. Second time, the menu for the restaurant was incorrect, they called and told me I had to cancel and it took customer service 30 minutes to cancel and refund me.

Only using this because of a giftcard and I will never use this again. I’ve never had any of these issues with DoorDash.",1,False,Worst experience,kshagatysidbevcahajd,grubhub,302920553
2022-10-02 21:01:05,"{'id': 32428057, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-10-06T16:34:47Z'}","There was an issue with the delivery, and I got somebody responding with canned responses, probably from another country, and all it did was make me more irritated.   Have used many of these apps, and this one may have the worst customer experience as it doesn’t allow me to control notifications, intuitively, or communicate with anyone that can actually talk to me.",2,False,Deleting the App,pkdrew19,grubhub,302920553
2022-09-23 14:31:23,,"Banking with Bank of America has its perks! I have been able to save $$$$ on my delivery fees! Also, the food is almost always warm/hot when delivered. I never would have gone through Grubhub if it wasn’t for BoA!",5,False,Satisfied!,firebird2531,grubhub,302920553
2022-12-07 18:55:47,"{'id': 33621074, 'body': 'Hello chelsmarie1234,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your account was compromised. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-09T03:22:20Z'}",Someone hacked into my Grubhub account 4 days ago and I have been trying to get into contact with them since. Here we are day 4 and I’ve been on hold over an hour. Still haven’t gotten a refund or been told of the hacker still has access to my account. Everytime I’ve called or emailed I get told someone higher up is going to help me and that hasn’t happened yet. They do not care.,1,False,Terrible customer service,chelsmarie1234,grubhub,302920553
2022-12-04 06:26:40,"{'id': 33619306, 'body': 'Hello Len795, Please reach out to one of our customer care specialist at 877-585-7878 or chat us at www.grubhub.com/contactus so we can help you out.', 'modified': '2022-12-09T01:06:19Z'}",My account was hacked and an order for $65 worth of food was places. I contacted their customer service 3 times. I was told each time the situation would be escalated and told I’d be contacted within 24 to 48 hours. I was never contacted. Customer support has done absolutely nothing to assist me with this fraudulent order. I am deleting my account and contesting the charge with my bank. Totally inexcusable. Three times I was ignored.,1,False,"Account hacked, money stolen, ZERO CUSTOMER SUPPORT",Len795,grubhub,302920553
2022-11-03 00:51:36,"{'id': 32998794, 'body': ""Hello Lori,\n\n\xa0Thank You for your feedback , if you're having difficulty with your order please feel free to reach out at\xa0\nhttps://www.grubhub.com/help/contact-us .\xa0\n\nBest,\n\nBreAnna Motyka\nGrubhub Customer Experience Team"", 'modified': '2022-11-06T16:47:27Z'}","Consistently missing items on our orders and difficulty resolving the issue. Reviews on App Store showing up as five star with no positive feedback in the actual review. I think something is fishy here. Restaurants hate this app, it’s so annoying for them to deal with and wasteful with packaging and plastic. Same your $$$ and cool your own meals at home or go to the restaurant in person for a better experience.",1,False,"Fake Reviews, missing Items",Lori pie,grubhub,302920553
2022-09-24 21:45:43,"{'id': 32304928, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-09-29T16:26:22Z'}","And the GH driver kept changing their delivery time. Showed up over an hour late with hot food stacked on top of sashimi without even a cardboard barrier after driving around with it for an hour like that. And. He admitted he ran somewhere else all the way across town even though “I was first”. I had to trash all of my over $65 worth of food & GH nor the restaurant offered me a refund. Though, it was an inedible health hazard. I’m a Chef. And this disgusts me.",1,False,That time I ordered sushi…,CandyCrusher22903,grubhub,302920553
2022-12-17 05:34:49,,"My order was wrong, I contacted customer service and they immediately fixed my order.",5,False,Fast response from customer service,Mizz Janet,grubhub,302920553
2022-12-05 03:48:07,"{'id': 33600025, 'body': 'Hello Readandrunmom,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-08T02:52:06Z'}","We placed an order that says it was delivered, but didn’t make it to our house. No photo was taken as proof of delivery. We tried to report it but could not getting any resolution without waiting in “line”. We were #400 in line! We finally got a refund, but it took a lot of effort and time on our part. I won’t be using GrubHub again",2,False,No Customer Service,Readandrunmom,grubhub,302920553
